Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
Transaction,cnn_40-1636672897.857429,1,0,6067,6067,6067,6067,6067,6067,6067,6067,6067,6067,6067,6067,6067,6067,6067
Transaction,video_150-1636672894.3222895,1,0,9720,9720,9720,9720,9720,9720,9720,9720,9720,9720,9720,9720,9720,9720,9720
Transaction,cnn_40-1636672897.3238146,1,0,6867,6867,6867,6867,6867,6867,6867,6867,6867,6867,6867,6867,6867,6867,6867
Transaction,gzip_75-1636672902.3331454,1,0,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980
Transaction,json_150-1636672903.3361735,1,0,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977
Transaction,dd_40-1636672903.4101539,1,0,1349,1349,1349,1349,1349,1349,1349,1349,1349,1349,1349,1349,1349,1349,1349
Transaction,gzip_75-1636672904.3441675,1,0,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019,1019
Transaction,lin_pack_75-1636672903.342595,1,0,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384,2384
Transaction,aes_150-1636672905.3460152,1,0,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061
Transaction,gzip_40-1636672904.3408437,1,0,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095,2095
Transaction,dd_150-1636672904.3428683,1,0,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192
Transaction,dd_150-1636672895.325556,1,0,11233,11233,11233,11233,11233,11233,11233,11233,11233,11233,11233,11233,11233,11233,11233
Transaction,video_100-1636672896.3253405,1,0,10355,10355,10355,10355,10355,10355,10355,10355,10355,10355,10355,10355,10355,10355,10355
Transaction,dd_150-1636672905.3485873,1,0,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396
Transaction,lin_pack_100-1636672895.324574,1,0,11486,11486,11486,11486,11486,11486,11486,11486,11486,11486,11486,11486,11486,11486,11486
Transaction,cham_100-1636672892.319979,1,0,14872,14872,14872,14872,14872,14872,14872,14872,14872,14872,14872,14872,14872,14872,14872
Transaction,cnn_150-1636672893.3218224,1,0,13912,13912,13912,13912,13912,13912,13912,13912,13912,13912,13912,13912,13912,13912,13912
Transaction,gzip_150-1636672892.3209107,1,0,15041,15041,15041,15041,15041,15041,15041,15041,15041,15041,15041,15041,15041,15041,15041
Transaction,json_150-1636672907.3506465,1,0,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354
Transaction,video_150-1636672898.3269634,1,0,9427,9427,9427,9427,9427,9427,9427,9427,9427,9427,9427,9427,9427,9427,9427
Transaction,float_75-1636672906.349589,1,0,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543
Transaction,cham_40-1636672905.346855,1,0,2552,2552,2552,2552,2552,2552,2552,2552,2552,2552,2552,2552,2552,2552,2552
Transaction,aes_75-1636672906.3475156,1,0,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731
Transaction,float_150-1636672906.603272,1,0,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987
Transaction,float_150-1636672907.785171,1,0,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247,1247
Transaction,json_40-1636672907.9529438,1,0,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084
Transaction,float_75-1636672895.1345131,1,0,13932,13932,13932,13932,13932,13932,13932,13932,13932,13932,13932,13932,13932,13932,13932
Transaction,json_150-1636672907.2928576,1,0,1831,1831,1831,1831,1831,1831,1831,1831,1831,1831,1831,1831,1831,1831,1831
Transaction,dd_75-1636672907.8958738,1,0,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263,1263
Transaction,cham_100-1636672909.1825025,1,0,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242
Transaction,json_150-1636672907.357839,1,0,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224,2224
Transaction,video_75-1636672900.331718,1,0,9324,9324,9324,9324,9324,9324,9324,9324,9324,9324,9324,9324,9324,9324,9324
Transaction,image_40-1636672893.3199315,1,0,16457,16457,16457,16457,16457,16457,16457,16457,16457,16457,16457,16457,16457,16457,16457
Transaction,image_150-1636672899.3273458,1,0,11125,11125,11125,11125,11125,11125,11125,11125,11125,11125,11125,11125,11125,11125,11125
Transaction,float_75-1636672909.2791862,1,0,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335,1335
Transaction,dd_100-1636672909.2447772,1,0,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658
Transaction,dd_75-1636672910.7389731,1,0,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
Transaction,hello_100-1636672910.2245421,1,0,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220
Transaction,gzip_100-1636672910.8894248,1,0,1308,1308,1308,1308,1308,1308,1308,1308,1308,1308,1308,1308,1308,1308,1308
Transaction,cnn_150-1636672906.3485696,1,0,5956,5956,5956,5956,5956,5956,5956,5956,5956,5956,5956,5956,5956,5956,5956
Transaction,json_150-1636672894.325711,1,0,18154,18154,18154,18154,18154,18154,18154,18154,18154,18154,18154,18154,18154,18154,18154
Transaction,aes_150-1636672896.3305073,1,0,16538,16538,16538,16538,16538,16538,16538,16538,16538,16538,16538,16538,16538,16538,16538
Transaction,float_150-1636672897.3249667,1,0,15572,15572,15572,15572,15572,15572,15572,15572,15572,15572,15572,15572,15572,15572,15572
Transaction,json_150-1636672912.84188,1,0,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297
Transaction,image_100-1636672903.3413098,1,0,10060,10060,10060,10060,10060,10060,10060,10060,10060,10060,10060,10060,10060,10060,10060
Transaction,lin_pack_40-1636672912.4555523,1,0,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219
Transaction,train_150-1636672901.336533,1,0,13104,13104,13104,13104,13104,13104,13104,13104,13104,13104,13104,13104,13104,13104,13104
Transaction,hello_150-1636672897.463322,1,0,17417,17417,17417,17417,17417,17417,17417,17417,17417,17417,17417,17417,17417,17417,17417
Transaction,hello_150-1636672899.3291361,1,0,15581,15581,15581,15581,15581,15581,15581,15581,15581,15581,15581,15581,15581,15581,15581
Transaction,train_100-1636672902.337027,1,0,12804,12804,12804,12804,12804,12804,12804,12804,12804,12804,12804,12804,12804,12804,12804
Transaction,video_40-1636672907.346912,1,0,8123,8123,8123,8123,8123,8123,8123,8123,8123,8123,8123,8123,8123,8123,8123
Transaction,dd_150-1636672899.9231715,1,0,15611,15611,15611,15611,15611,15611,15611,15611,15611,15611,15611,15611,15611,15611,15611
Transaction,cnn_40-1636672895.8391593,1,0,19730,19730,19730,19730,19730,19730,19730,19730,19730,19730,19730,19730,19730,19730,19730
Transaction,lin_pack_100-1636672897.328232,1,0,18782,18782,18782,18782,18782,18782,18782,18782,18782,18782,18782,18782,18782,18782,18782
Transaction,gzip_40-1636672915.587743,1,0,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524
Transaction,float_100-1636672897.3262258,1,0,19306,19306,19306,19306,19306,19306,19306,19306,19306,19306,19306,19306,19306,19306,19306
Transaction,aes_150-1636672915.2482336,1,0,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644
Transaction,train_100-1636672895.3266,1,0,22320,22320,22320,22320,22320,22320,22320,22320,22320,22320,22320,22320,22320,22320,22320
Transaction,dd_150-1636672917.6240325,1,0,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451
Transaction,aes_150-1636672897.3272457,1,0,20825,20825,20825,20825,20825,20825,20825,20825,20825,20825,20825,20825,20825,20825,20825
Transaction,dd_100-1636672902.3381832,1,0,16427,16427,16427,16427,16427,16427,16427,16427,16427,16427,16427,16427,16427,16427,16427
Transaction,cnn_75-1636672896.3273132,1,0,22787,22787,22787,22787,22787,22787,22787,22787,22787,22787,22787,22787,22787,22787,22787
Transaction,json_40-1636672898.325599,1,0,21676,21676,21676,21676,21676,21676,21676,21676,21676,21676,21676,21676,21676,21676,21676
Transaction,cnn_150-1636672916.0326734,1,0,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096,5096
Transaction,cnn_100-1636672915.3617752,1,0,5918,5918,5918,5918,5918,5918,5918,5918,5918,5918,5918,5918,5918,5918,5918
Transaction,train_100-1636672896.3289135,1,0,25096,25096,25096,25096,25096,25096,25096,25096,25096,25096,25096,25096,25096,25096,25096
Transaction,dd_150-1636672919.1985612,1,0,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416
Transaction,image_100-1636672895.8231783,1,0,26181,26181,26181,26181,26181,26181,26181,26181,26181,26181,26181,26181,26181,26181,26181
Transaction,aes_150-1636672921.3220072,1,0,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719
Transaction,json_150-1636672919.480624,1,0,2896,2896,2896,2896,2896,2896,2896,2896,2896,2896,2896,2896,2896,2896,2896
Transaction,aes_100-1636672900.0842907,1,0,22795,22795,22795,22795,22795,22795,22795,22795,22795,22795,22795,22795,22795,22795,22795
Transaction,cnn_75-1636672917.7010443,1,0,5458,5458,5458,5458,5458,5458,5458,5458,5458,5458,5458,5458,5458,5458,5458
Transaction,train_150-1636672912.9992683,1,0,10508,10508,10508,10508,10508,10508,10508,10508,10508,10508,10508,10508,10508,10508,10508
Transaction,float_75-1636672902.2256517,1,0,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131,22131
Transaction,cnn_75-1636672900.3304024,1,0,24269,24269,24269,24269,24269,24269,24269,24269,24269,24269,24269,24269,24269,24269,24269
Transaction,dd_100-1636672901.3350277,1,0,23584,23584,23584,23584,23584,23584,23584,23584,23584,23584,23584,23584,23584,23584,23584
Transaction,aes_150-1636672923.5032532,1,0,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489,1489
Transaction,lin_pack_75-1636672923.6130157,1,0,1838,1838,1838,1838,1838,1838,1838,1838,1838,1838,1838,1838,1838,1838,1838
Transaction,hello_75-1636672900.3289125,1,0,25298,25298,25298,25298,25298,25298,25298,25298,25298,25298,25298,25298,25298,25298,25298
Transaction,lin_pack_150-1636672924.845585,1,0,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212
Transaction,image_150-1636672918.0318007,1,0,8173,8173,8173,8173,8173,8173,8173,8173,8173,8173,8173,8173,8173,8173,8173
Transaction,cham_100-1636672901.333516,1,0,26313,26313,26313,26313,26313,26313,26313,26313,26313,26313,26313,26313,26313,26313,26313
Transaction,train_100-1636672895.3235295,1,0,32561,32561,32561,32561,32561,32561,32561,32561,32561,32561,32561,32561,32561,32561,32561
Transaction,lin_pack_75-1636672900.979527,1,0,27432,27432,27432,27432,27432,27432,27432,27432,27432,27432,27432,27432,27432,27432,27432
Transaction,video_75-1636672921.3961246,1,0,7929,7929,7929,7929,7929,7929,7929,7929,7929,7929,7929,7929,7929,7929,7929
Transaction,image_75-1636672921.4530652,1,0,8178,8178,8178,8178,8178,8178,8178,8178,8178,8178,8178,8178,8178,8178,8178
Transaction,aes_100-1636672903.337879,1,0,26346,26346,26346,26346,26346,26346,26346,26346,26346,26346,26346,26346,26346,26346,26346
Transaction,cham_100-1636672902.3359215,1,0,27998,27998,27998,27998,27998,27998,27998,27998,27998,27998,27998,27998,27998,27998,27998
Transaction,hello_40-1636672901.980489,1,0,29058,29058,29058,29058,29058,29058,29058,29058,29058,29058,29058,29058,29058,29058,29058
Transaction,cham_150-1636672902.3347042,1,0,29126,29126,29126,29126,29126,29126,29126,29126,29126,29126,29126,29126,29126,29126,29126
Transaction,cham_150-1636672930.8515842,1,0,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391,1391
Transaction,float_150-1636672931.1698678,1,0,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196
Transaction,hello_100-1636672906.3507674,1,0,26200,26200,26200,26200,26200,26200,26200,26200,26200,26200,26200,26200,26200,26200,26200
Transaction,aes_150-1636672929.9266884,1,0,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648
Transaction,hello_100-1636672932.2205353,1,0,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993
Transaction,train_150-1636672899.7766569,1,0,34193,34193,34193,34193,34193,34193,34193,34193,34193,34193,34193,34193,34193,34193,34193
Transaction,lin_pack_75-1636672934.488338,1,0,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200
Transaction,image_75-1636672898.3285537,1,0,36838,36838,36838,36838,36838,36838,36838,36838,36838,36838,36838,36838,36838,36838,36838
Transaction,json_100-1636672904.56438,1,0,31198,31198,31198,31198,31198,31198,31198,31198,31198,31198,31198,31198,31198,31198,31198
Transaction,hello_75-1636672934.765381,1,0,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058,1058
Transaction,image_75-1636672927.9661431,1,0,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910,7910
Transaction,lin_pack_75-1636672907.74115,1,0,28233,28233,28233,28233,28233,28233,28233,28233,28233,28233,28233,28233,28233,28233,28233
Transaction,train_150-1636672926.9331865,1,0,9244,9244,9244,9244,9244,9244,9244,9244,9244,9244,9244,9244,9244,9244,9244
Transaction,hello_75-1636672903.3546152,1,0,33069,33069,33069,33069,33069,33069,33069,33069,33069,33069,33069,33069,33069,33069,33069
Transaction,gzip_150-1636672905.3442657,1,0,31141,31141,31141,31141,31141,31141,31141,31141,31141,31141,31141,31141,31141,31141,31141
Transaction,json_150-1636672935.9220536,1,0,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642
Transaction,float_150-1636672936.8203516,1,0,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158
Transaction,image_150-1636672904.3352828,1,0,32666,32666,32666,32666,32666,32666,32666,32666,32666,32666,32666,32666,32666,32666,32666
Transaction,float_100-1636672904.353885,1,0,32956,32956,32956,32956,32956,32956,32956,32956,32956,32956,32956,32956,32956,32956,32956
Transaction,train_100-1636672926.7487237,1,0,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628,10628
Transaction,video_40-1636672898.3277936,1,0,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400,39400
Transaction,aes_75-1636672937.2896218,1,0,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695
Transaction,cnn_40-1636672901.3318071,1,0,36798,36798,36798,36798,36798,36798,36798,36798,36798,36798,36798,36798,36798,36798,36798
Transaction,image_100-1636672904.3418922,1,0,34054,34054,34054,34054,34054,34054,34054,34054,34054,34054,34054,34054,34054,34054,34054
Transaction,video_75-1636672898.3293073,1,0,40077,40077,40077,40077,40077,40077,40077,40077,40077,40077,40077,40077,40077,40077,40077
Transaction,float_40-1636672908.582097,1,0,30113,30113,30113,30113,30113,30113,30113,30113,30113,30113,30113,30113,30113,30113,30113
Transaction,aes_150-1636672937.2636921,1,0,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497
Transaction,cham_100-1636672906.3461897,1,0,32742,32742,32742,32742,32742,32742,32742,32742,32742,32742,32742,32742,32742,32742,32742
Transaction,hello_100-1636672904.3397386,1,0,35025,35025,35025,35025,35025,35025,35025,35025,35025,35025,35025,35025,35025,35025,35025
Transaction,hello_150-1636672938.0630093,1,0,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481
Transaction,lin_pack_150-1636672910.0111318,1,0,29821,29821,29821,29821,29821,29821,29821,29821,29821,29821,29821,29821,29821,29821,29821
Transaction,image_150-1636672903.971747,1,0,36493,36493,36493,36493,36493,36493,36493,36493,36493,36493,36493,36493,36493,36493,36493
Transaction,dd_100-1636672940.1570754,1,0,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510
Transaction,cham_100-1636672938.927408,1,0,1932,1932,1932,1932,1932,1932,1932,1932,1932,1932,1932,1932,1932,1932,1932
Transaction,dd_150-1636672937.5414512,1,0,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359
Transaction,lin_pack_150-1636672940.1459723,1,0,1390,1390,1390,1390,1390,1390,1390,1390,1390,1390,1390,1390,1390,1390,1390
Transaction,float_75-1636672912.233545,1,0,29854,29854,29854,29854,29854,29854,29854,29854,29854,29854,29854,29854,29854,29854,29854
Transaction,lin_pack_100-1636672905.1515944,1,0,37311,37311,37311,37311,37311,37311,37311,37311,37311,37311,37311,37311,37311,37311,37311
Transaction,gzip_75-1636672904.5492313,1,0,38747,38747,38747,38747,38747,38747,38747,38747,38747,38747,38747,38747,38747,38747,38747
Transaction,gzip_150-1636672907.1403465,1,0,36554,36554,36554,36554,36554,36554,36554,36554,36554,36554,36554,36554,36554,36554,36554
Transaction,gzip_100-1636672905.3939486,1,0,38518,38518,38518,38518,38518,38518,38518,38518,38518,38518,38518,38518,38518,38518,38518
Transaction,gzip_150-1636672942.8017895,1,0,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471
Transaction,lin_pack_100-1636672907.518332,1,0,38470,38470,38470,38470,38470,38470,38470,38470,38470,38470,38470,38470,38470,38470,38470
Transaction,video_75-1636672899.3341677,1,0,46891,46891,46891,46891,46891,46891,46891,46891,46891,46891,46891,46891,46891,46891,46891
Transaction,video_150-1636672938.2716756,1,0,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822,8822
Transaction,dd_100-1636672916.9183402,1,0,30311,30311,30311,30311,30311,30311,30311,30311,30311,30311,30311,30311,30311,30311,30311
Transaction,aes_150-1636672906.7949853,1,0,40541,40541,40541,40541,40541,40541,40541,40541,40541,40541,40541,40541,40541,40541,40541
Transaction,train_100-1636672938.489625,1,0,9152,9152,9152,9152,9152,9152,9152,9152,9152,9152,9152,9152,9152,9152,9152
Transaction,json_100-1636672907.3538685,1,0,40635,40635,40635,40635,40635,40635,40635,40635,40635,40635,40635,40635,40635,40635,40635
Transaction,cham_100-1636672906.5594313,1,0,41465,41465,41465,41465,41465,41465,41465,41465,41465,41465,41465,41465,41465,41465,41465
Transaction,cham_100-1636672947.7263474,1,0,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303
Transaction,float_40-1636672947.682265,1,0,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679
Transaction,image_40-1636672903.9967575,1,0,44782,44782,44782,44782,44782,44782,44782,44782,44782,44782,44782,44782,44782,44782,44782
Transaction,hello_150-1636672909.9488194,1,0,39538,39538,39538,39538,39538,39538,39538,39538,39538,39538,39538,39538,39538,39538,39538
Transaction,dd_150-1636672948.1870513,1,0,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,1452
Transaction,train_100-1636672940.1435618,1,0,9557,9557,9557,9557,9557,9557,9557,9557,9557,9557,9557,9557,9557,9557,9557
Transaction,aes_100-1636672948.2385206,1,0,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645
Transaction,image_150-1636672906.0018747,1,0,44278,44278,44278,44278,44278,44278,44278,44278,44278,44278,44278,44278,44278,44278,44278
Transaction,cnn_100-1636672908.3750439,1,0,42321,42321,42321,42321,42321,42321,42321,42321,42321,42321,42321,42321,42321,42321,42321
Transaction,float_150-1636672907.3552217,1,0,43714,43714,43714,43714,43714,43714,43714,43714,43714,43714,43714,43714,43714,43714,43714
Transaction,train_100-1636672905.34775,1,0,45978,45978,45978,45978,45978,45978,45978,45978,45978,45978,45978,45978,45978,45978,45978
Transaction,gzip_100-1636672911.4865775,1,0,39988,39988,39988,39988,39988,39988,39988,39988,39988,39988,39988,39988,39988,39988,39988
Transaction,cnn_75-1636672949.7853014,1,0,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934,1934
Transaction,gzip_75-1636672951.7281678,1,0,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493
Transaction,lin_pack_100-1636672908.038632,1,0,44280,44280,44280,44280,44280,44280,44280,44280,44280,44280,44280,44280,44280,44280,44280
Transaction,cham_75-1636672907.3564928,1,0,45172,45172,45172,45172,45172,45172,45172,45172,45172,45172,45172,45172,45172,45172,45172
Transaction,train_100-1636672940.9611485,1,0,11632,11632,11632,11632,11632,11632,11632,11632,11632,11632,11632,11632,11632,11632,11632
Transaction,image_150-1636672914.5504038,1,0,38232,38232,38232,38232,38232,38232,38232,38232,38232,38232,38232,38232,38232,38232,38232
Transaction,dd_150-1636672952.3995852,1,0,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456
Transaction,gzip_100-1636672923.3744302,1,0,29483,29483,29483,29483,29483,29483,29483,29483,29483,29483,29483,29483,29483,29483,29483
Transaction,gzip_100-1636672952.4125054,1,0,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748
Transaction,video_100-1636672944.3955207,1,0,8905,8905,8905,8905,8905,8905,8905,8905,8905,8905,8905,8905,8905,8905,8905
Transaction,gzip_150-1636672949.9465504,1,0,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418,3418
Transaction,train_150-1636672943.5910666,1,0,10128,10128,10128,10128,10128,10128,10128,10128,10128,10128,10128,10128,10128,10128,10128
Transaction,cnn_150-1636672920.587548,1,0,33240,33240,33240,33240,33240,33240,33240,33240,33240,33240,33240,33240,33240,33240,33240
Transaction,video_40-1636672902.8929348,1,0,51079,51079,51079,51079,51079,51079,51079,51079,51079,51079,51079,51079,51079,51079,51079
Transaction,aes_150-1636672908.1971104,1,0,45969,45969,45969,45969,45969,45969,45969,45969,45969,45969,45969,45969,45969,45969,45969
Transaction,hello_150-1636672953.597954,1,0,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820
Transaction,hello_100-1636672953.5887427,1,0,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413,1413
Transaction,float_40-1636672953.759529,1,0,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284
Transaction,dd_100-1636672953.8507435,1,0,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
Transaction,cnn_150-1636672950.0619705,1,0,6262,6262,6262,6262,6262,6262,6262,6262,6262,6262,6262,6262,6262,6262,6262
Transaction,float_150-1636672914.2593253,1,0,42472,42472,42472,42472,42472,42472,42472,42472,42472,42472,42472,42472,42472,42472,42472
Transaction,video_75-1636672903.3394413,1,0,53771,53771,53771,53771,53771,53771,53771,53771,53771,53771,53771,53771,53771,53771,53771
Transaction,cham_75-1636672926.2852013,1,0,31103,31103,31103,31103,31103,31103,31103,31103,31103,31103,31103,31103,31103,31103,31103
Transaction,aes_100-1636672911.7827883,1,0,45632,45632,45632,45632,45632,45632,45632,45632,45632,45632,45632,45632,45632,45632,45632
Transaction,float_150-1636672957.9896839,1,0,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
Transaction,lin_pack_75-1636672909.8498342,1,0,49462,49462,49462,49462,49462,49462,49462,49462,49462,49462,49462,49462,49462,49462,49462
Transaction,hello_100-1636672923.264593,1,0,36992,36992,36992,36992,36992,36992,36992,36992,36992,36992,36992,36992,36992,36992,36992
Transaction,cnn_150-1636672955.3099945,1,0,5224,5224,5224,5224,5224,5224,5224,5224,5224,5224,5224,5224,5224,5224,5224
Transaction,json_75-1636672958.5564642,1,0,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098
Transaction,cnn_100-1636672955.4202623,1,0,5522,5522,5522,5522,5522,5522,5522,5522,5522,5522,5522,5522,5522,5522,5522
Transaction,float_100-1636672959.9041505,1,0,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110
Transaction,aes_100-1636672933.420502,1,0,28122,28122,28122,28122,28122,28122,28122,28122,28122,28122,28122,28122,28122,28122,28122
Transaction,video_75-1636672942.5066285,1,0,20171,20171,20171,20171,20171,20171,20171,20171,20171,20171,20171,20171,20171,20171,20171
Transaction,image_100-1636672954.972011,1,0,7984,7984,7984,7984,7984,7984,7984,7984,7984,7984,7984,7984,7984,7984,7984
Transaction,json_100-1636672961.9153204,1,0,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044,1044
Transaction,json_75-1636672913.012606,1,0,50162,50162,50162,50162,50162,50162,50162,50162,50162,50162,50162,50162,50162,50162,50162
