Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/web/afuerst/default/gzip_75,34,0,1300.0,15297.737753457006,471.2388413026929,60029.81980983168,89.44117647058823,0.05671150794436793,0.0,1400,2200,33000,39000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/hello_100,32,0,910.0,14256.019650405506,148.62378872931004,60028.66017539054,67.15625,0.053375536888816875,0.0,930,1400,35000,37000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/hello_150,43,0,830.0,11631.059702529117,111.5992832928896,60037.21700049937,66.90697674418605,0.07172337769434768,0.0,830,1300,2100,17000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/hello_40,12,0,40000.0,36409.25327385776,143.0012732744217,60034.66882929206,74.58333333333333,0.020015826333306327,0.0,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/hello_75,21,0,11000.0,22641.563156664015,140.9440878778696,60037.574756890535,69.9047619047619,0.035027696083286076,0.0,11000,25000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/image_100,34,0,8900.0,20762.871698805076,6184.472960419953,60030.73407430202,55.8235294117647,0.05671150794436793,0.0,10000,12000,34000,46000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/image_150,35,0,11000.0,25283.663393131323,6320.183570496738,60030.563957989216,57.628571428571426,0.05837949347214346,0.0,11000,38000,46000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/image_40,11,0,10000.0,26644.696389324963,7077.08503305912,60030.70904314518,60.09090909090909,0.018347840805530802,0.0,10000,45000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/image_75,30,0,10000.0,27993.340269569308,6496.775349602103,60033.091228455305,62.333333333333336,0.05003956583326582,0.0,11000,52000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/json_100,33,0,920.0,15600.595818973627,204.9728687852621,60040.26184882969,253.45454545454547,0.055043522416592404,0.0,920,1900,31000,42000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/json_150,45,0,1200.0,9229.461921420363,230.31208291649818,60036.57313250005,250.35555555555555,0.07505934874989874,0.0,1200,1900,2500,2900,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/json_40,15,0,900.0,10594.14400147895,289.9618409574032,60030.6121846661,210.4,0.02501978291663291,0.0,900,1300,6000,22000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/json_75,21,0,2400.0,22295.186254062824,282.56749361753464,60042.60439425707,133.33333333333334,0.035027696083286076,0.0,2400,37000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/lin_pack_100,39,0,1500.0,19926.54254144201,136.9390906766057,60032.975159585476,102.25641025641026,0.06505143558324557,0.0,1500,19000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/lin_pack_150,39,0,1700.0,19499.785396318213,180.2143231034279,60033.93153846264,102.02564102564102,0.06505143558324557,0.0,1700,3700,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/lin_pack_40,13,0,1400.0,11504.909353617291,150.53356532007456,60024.64710175991,104.15384615384616,0.021683811861081856,0.0,1400,4300,5600,10000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/lin_pack_75,26,0,1200.0,10516.88235382048,153.87203358113766,60023.318050429225,106.53846153846153,0.04336762372216371,0.0,1400,3400,4700,27000,40000,49000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/train_100,39,0,12000.0,28089.960070828405,8854.005944915116,60051.37655604631,60.53846153846154,0.06505143558324557,0.0,12000,41000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/train_150,45,0,11000.0,26313.94749066482,8422.607505694032,60039.29161094129,57.68888888888889,0.07505934874989874,0.0,11000,34000,51000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/train_40,14,0,11000.0,19381.355792417056,8726.531138643622,60050.34243967384,52.57142857142857,0.023351797388857384,0.0,12000,22000,25000,29000,38000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/train_75,19,0,12000.0,26209.58835955121,8883.449118584394,60031.884564086795,57.94736842105263,0.03169172502773502,0.0,12000,29000,58000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_100,32,0,14000.0,28091.328725160565,6422.632625326514,60032.14833326638,60.78125,0.053375536888816875,0.0,16000,39000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_150,44,0,10000.0,26514.951457523486,6340.011171065271,60067.35283136368,60.61363636363637,0.07339136322212321,0.0,10000,25000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_40,14,0,39000.0,37432.233104349245,6822.529217228293,60046.91735655069,65.92857142857143,0.023351797388857384,0.0,51000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_75,22,0,9300.0,24253.65840385414,6486.0477996990085,60032.46158827096,57.36363636363637,0.036695681611061605,0.0,10000,32000,47000,54000,60000,60000,60000,60000,60000,60000,60000
,Aggregated,1411,0,6000.0,18537.001113404014,111.5992832928896,60067.35283136368,385.6392629340893,2.353527579691269,0.0,6000,13000,38000,55000,60000,60000,60000,60000,60000,60000,60000
