Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
Transaction,json_150-1636666963.4007812,1,0,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802,1802
Transaction,float_150-1636666962.488202,1,0,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766,2766
Transaction,json_75-1636666963.4960523,1,0,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846,1846
Transaction,hello_75-1636666964.4949498,1,0,879,879,879,879,879,879,879,879,879,879,879,879,879,879,879
Transaction,cham_150-1636666964.4923723,1,0,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681,1681
Transaction,lin_pack_150-1636666964.493964,1,0,1755,1755,1755,1755,1755,1755,1755,1755,1755,1755,1755,1755,1755,1755,1755
Transaction,lin_pack_150-1636666965.5012844,1,0,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179,1179
Transaction,lin_pack_75-1636666965.499818,1,0,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253,1253
Transaction,cnn_40-1636666958.4815004,1,0,8410,8410,8410,8410,8410,8410,8410,8410,8410,8410,8410,8410,8410,8410,8410
Transaction,float_150-1636666955.4829426,1,0,11668,11668,11668,11668,11668,11668,11668,11668,11668,11668,11668,11668,11668,11668,11668
Transaction,json_150-1636666954.478607,1,0,13155,13155,13155,13155,13155,13155,13155,13155,13155,13155,13155,13155,13155,13155,13155
Transaction,cham_150-1636666957.089277,1,0,10864,10864,10864,10864,10864,10864,10864,10864,10864,10864,10864,10864,10864,10864,10864
Transaction,hello_100-1636666967.141658,1,0,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043,1043
Transaction,cnn_75-1636666962.489621,1,0,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583,6583
Transaction,aes_40-1636666954.4755075,1,0,14741,14741,14741,14741,14741,14741,14741,14741,14741,14741,14741,14741,14741,14741,14741
Transaction,video_100-1636666960.48501,1,0,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888,8888
Transaction,float_150-1636666969.3491876,1,0,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370
Transaction,lin_pack_40-1636666968.435931,1,0,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522
Transaction,cham_150-1636666969.9274032,1,0,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204
Transaction,train_100-1636666957.4816756,1,0,13286,13286,13286,13286,13286,13286,13286,13286,13286,13286,13286,13286,13286,13286,13286
Transaction,train_100-1636666958.49701,1,0,12515,12515,12515,12515,12515,12515,12515,12515,12515,12515,12515,12515,12515,12515,12515
Transaction,hello_75-1636666956.4834673,1,0,15420,15420,15420,15420,15420,15420,15420,15420,15420,15420,15420,15420,15420,15420,15420
Transaction,json_150-1636666956.4820786,1,0,16761,16761,16761,16761,16761,16761,16761,16761,16761,16761,16761,16761,16761,16761,16761
Transaction,json_40-1636666957.1258957,1,0,16540,16540,16540,16540,16540,16540,16540,16540,16540,16540,16540,16540,16540,16540,16540
Transaction,train_100-1636666957.486044,1,0,16223,16223,16223,16223,16223,16223,16223,16223,16223,16223,16223,16223,16223,16223,16223
Transaction,cnn_75-1636666958.4961767,1,0,15254,15254,15254,15254,15254,15254,15254,15254,15254,15254,15254,15254,15254,15254,15254
Transaction,hello_100-1636666973.773299,1,0,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261
Transaction,video_75-1636666965.4965935,1,0,8539,8539,8539,8539,8539,8539,8539,8539,8539,8539,8539,8539,8539,8539,8539
Transaction,hello_100-1636666959.4830346,1,0,14588,14588,14588,14588,14588,14588,14588,14588,14588,14588,14588,14588,14588,14588,14588
Transaction,aes_150-1636666959.4874847,1,0,15499,15499,15499,15499,15499,15499,15499,15499,15499,15499,15499,15499,15499,15499,15499
Transaction,aes_75-1636666972.4717376,1,0,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
Transaction,train_75-1636666961.0387158,1,0,14894,14894,14894,14894,14894,14894,14894,14894,14894,14894,14894,14894,14894,14894,14894
Transaction,image_40-1636666955.476898,1,0,20720,20720,20720,20720,20720,20720,20720,20720,20720,20720,20720,20720,20720,20720,20720
Transaction,dd_100-1636666960.9327807,1,0,16208,16208,16208,16208,16208,16208,16208,16208,16208,16208,16208,16208,16208,16208,16208
Transaction,json_150-1636666975.9607077,1,0,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352
Transaction,float_150-1636666959.4848366,1,0,18242,18242,18242,18242,18242,18242,18242,18242,18242,18242,18242,18242,18242,18242,18242
Transaction,json_40-1636666957.5756915,1,0,20663,20663,20663,20663,20663,20663,20663,20663,20663,20663,20663,20663,20663,20663,20663
Transaction,train_150-1636666963.4932787,1,0,14852,14852,14852,14852,14852,14852,14852,14852,14852,14852,14852,14852,14852,14852,14852
Transaction,cnn_75-1636666957.47996,1,0,21136,21136,21136,21136,21136,21136,21136,21136,21136,21136,21136,21136,21136,21136,21136
Transaction,cnn_150-1636666955.47879,1,0,23275,23275,23275,23275,23275,23275,23275,23275,23275,23275,23275,23275,23275,23275,23275
Transaction,float_150-1636666978.914941,1,0,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
Transaction,json_150-1636666978.0913255,1,0,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373,1373
Transaction,hello_150-1636666979.3473916,1,0,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251
Transaction,lin_pack_100-1636666959.4887316,1,0,20299,20299,20299,20299,20299,20299,20299,20299,20299,20299,20299,20299,20299,20299,20299
Transaction,dd_150-1636666962.183182,1,0,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660
Transaction,dd_100-1636666978.8077164,1,0,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559,1559
Transaction,train_150-1636666967.2316027,1,0,13776,13776,13776,13776,13776,13776,13776,13776,13776,13776,13776,13776,13776,13776,13776
Transaction,train_75-1636666967.124429,1,0,14244,14244,14244,14244,14244,14244,14244,14244,14244,14244,14244,14244,14244,14244,14244
Transaction,video_150-1636666973.832203,1,0,8415,8415,8415,8415,8415,8415,8415,8415,8415,8415,8415,8415,8415,8415,8415
Transaction,dd_100-1636666981.4125178,1,0,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334
Transaction,cnn_100-1636666976.8968284,1,0,5977,5977,5977,5977,5977,5977,5977,5977,5977,5977,5977,5977,5977,5977,5977
Transaction,train_100-1636666970.1229436,1,0,12828,12828,12828,12828,12828,12828,12828,12828,12828,12828,12828,12828,12828,12828,12828
Transaction,cnn_150-1636666958.1496835,1,0,25118,25118,25118,25118,25118,25118,25118,25118,25118,25118,25118,25118,25118,25118,25118
Transaction,cham_100-1636666962.4915974,1,0,20808,20808,20808,20808,20808,20808,20808,20808,20808,20808,20808,20808,20808,20808,20808
Transaction,image_100-1636666975.5821805,1,0,8602,8602,8602,8602,8602,8602,8602,8602,8602,8602,8602,8602,8602,8602,8602
Transaction,hello_150-1636666961.491513,1,0,24303,24303,24303,24303,24303,24303,24303,24303,24303,24303,24303,24303,24303,24303,24303
Transaction,lin_pack_75-1636666964.4968202,1,0,21354,21354,21354,21354,21354,21354,21354,21354,21354,21354,21354,21354,21354,21354,21354
Transaction,dd_75-1636666984.6203465,1,0,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490
Transaction,cnn_150-1636666981.1237686,1,0,5458,5458,5458,5458,5458,5458,5458,5458,5458,5458,5458,5458,5458,5458,5458
Transaction,float_75-1636666986.1430025,1,0,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196
Transaction,video_75-1636666981.1851315,1,0,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504,7504
Transaction,lin_pack_150-1636666962.5969036,1,0,26160,26160,26160,26160,26160,26160,26160,26160,26160,26160,26160,26160,26160,26160,26160
Transaction,train_75-1636666978.9578907,1,0,10761,10761,10761,10761,10761,10761,10761,10761,10761,10761,10761,10761,10761,10761,10761
Transaction,gzip_100-1636666963.383501,1,0,26431,26431,26431,26431,26431,26431,26431,26431,26431,26431,26431,26431,26431,26431,26431
Transaction,image_100-1636666958.7353773,1,0,31464,31464,31464,31464,31464,31464,31464,31464,31464,31464,31464,31464,31464,31464,31464
Transaction,json_75-1636666989.9301522,1,0,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560
Transaction,json_150-1636666989.340623,1,0,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448
Transaction,video_100-1636666984.2296376,1,0,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021,7021
Transaction,train_75-1636666960.48346,1,0,31098,31098,31098,31098,31098,31098,31098,31098,31098,31098,31098,31098,31098,31098,31098
Transaction,cnn_100-1636666961.9550214,1,0,30300,30300,30300,30300,30300,30300,30300,30300,30300,30300,30300,30300,30300,30300,30300
Transaction,cham_75-1636666963.5325077,1,0,28758,28758,28758,28758,28758,28758,28758,28758,28758,28758,28758,28758,28758,28758,28758
Transaction,image_75-1636666960.4879003,1,0,33247,33247,33247,33247,33247,33247,33247,33247,33247,33247,33247,33247,33247,33247,33247
Transaction,json_100-1636666963.4918835,1,0,30479,30479,30479,30479,30479,30479,30479,30479,30479,30479,30479,30479,30479,30479,30479
Transaction,cnn_150-1636666967.074424,1,0,27917,27917,27917,27917,27917,27917,27917,27917,27917,27917,27917,27917,27917,27917,27917
Transaction,cnn_75-1636666964.2369037,1,0,30933,30933,30933,30933,30933,30933,30933,30933,30933,30933,30933,30933,30933,30933,30933
Transaction,gzip_40-1636666994.00902,1,0,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277
Transaction,image_150-1636666961.4863055,1,0,34764,34764,34764,34764,34764,34764,34764,34764,34764,34764,34764,34764,34764,34764,34764
Transaction,dd_100-1636666963.4946947,1,0,33552,33552,33552,33552,33552,33552,33552,33552,33552,33552,33552,33552,33552,33552,33552
Transaction,cham_75-1636666965.8134766,1,0,31249,31249,31249,31249,31249,31249,31249,31249,31249,31249,31249,31249,31249,31249,31249
Transaction,video_100-1636666958.4947963,1,0,38580,38580,38580,38580,38580,38580,38580,38580,38580,38580,38580,38580,38580,38580,38580
Transaction,image_100-1636666965.4980066,1,0,31861,31861,31861,31861,31861,31861,31861,31861,31861,31861,31861,31861,31861,31861,31861
Transaction,image_150-1636666965.4386663,1,0,32213,32213,32213,32213,32213,32213,32213,32213,32213,32213,32213,32213,32213,32213,32213
Transaction,dd_100-1636666965.4656415,1,0,32701,32701,32701,32701,32701,32701,32701,32701,32701,32701,32701,32701,32701,32701,32701
Transaction,float_100-1636666997.245189,1,0,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136
Transaction,cnn_100-1636666993.0536425,1,0,5465,5465,5465,5465,5465,5465,5465,5465,5465,5465,5465,5465,5465,5465,5465
Transaction,cnn_100-1636666993.1036596,1,0,5889,5889,5889,5889,5889,5889,5889,5889,5889,5889,5889,5889,5889,5889,5889
Transaction,dd_150-1636666997.058955,1,0,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086,2086
Transaction,aes_100-1636666997.448357,1,0,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333,2333
Transaction,video_40-1636666960.4863708,1,0,39865,39865,39865,39865,39865,39865,39865,39865,39865,39865,39865,39865,39865,39865,39865
Transaction,cham_100-1636666999.3814313,1,0,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342
Transaction,dd_100-1636667000.3076518,1,0,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
Transaction,train_150-1636666989.8489816,1,0,11660,11660,11660,11660,11660,11660,11660,11660,11660,11660,11660,11660,11660,11660,11660
Transaction,aes_40-1636666999.9984934,1,0,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597
Transaction,image_40-1636666964.4958875,1,0,37337,37337,37337,37337,37337,37337,37337,37337,37337,37337,37337,37337,37337,37337,37337
Transaction,aes_150-1636666999.1088862,1,0,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770
Transaction,hello_100-1636666970.5482473,1,0,32613,32613,32613,32613,32613,32613,32613,32613,32613,32613,32613,32613,32613,32613,32613
Transaction,json_150-1636667000.8493996,1,0,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482,2482
Transaction,gzip_100-1636667001.6137593,1,0,1764,1764,1764,1764,1764,1764,1764,1764,1764,1764,1764,1764,1764,1764,1764
Transaction,aes_100-1636666965.495106,1,0,38050,38050,38050,38050,38050,38050,38050,38050,38050,38050,38050,38050,38050,38050,38050
Transaction,lin_pack_75-1636667002.660675,1,0,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814
Transaction,cham_100-1636666971.4418616,1,0,33221,33221,33221,33221,33221,33221,33221,33221,33221,33221,33221,33221,33221,33221,33221
Transaction,json_40-1636666966.2771053,1,0,38430,38430,38430,38430,38430,38430,38430,38430,38430,38430,38430,38430,38430,38430,38430
Transaction,hello_40-1636667003.3675988,1,0,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,1424
Transaction,image_150-1636666997.1739073,1,0,7769,7769,7769,7769,7769,7769,7769,7769,7769,7769,7769,7769,7769,7769,7769
Transaction,aes_150-1636666974.6389554,1,0,30387,30387,30387,30387,30387,30387,30387,30387,30387,30387,30387,30387,30387,30387,30387
Transaction,cnn_75-1636667002.054471,1,0,3310,3310,3310,3310,3310,3310,3310,3310,3310,3310,3310,3310,3310,3310,3310
Transaction,dd_150-1636666970.2918375,1,0,35079,35079,35079,35079,35079,35079,35079,35079,35079,35079,35079,35079,35079,35079,35079
Transaction,cham_150-1636666974.4526618,1,0,32065,32065,32065,32065,32065,32065,32065,32065,32065,32065,32065,32065,32065,32065,32065
Transaction,video_75-1636666961.4930096,1,0,45083,45083,45083,45083,45083,45083,45083,45083,45083,45083,45083,45083,45083,45083,45083
Transaction,gzip_100-1636667005.5271866,1,0,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329
Transaction,train_100-1636666965.4636228,1,0,41755,41755,41755,41755,41755,41755,41755,41755,41755,41755,41755,41755,41755,41755,41755
Transaction,lin_pack_150-1636667004.2249546,1,0,3324,3324,3324,3324,3324,3324,3324,3324,3324,3324,3324,3324,3324,3324,3324
Transaction,video_40-1636666960.4871643,1,0,47095,47095,47095,47095,47095,47095,47095,47095,47095,47095,47095,47095,47095,47095,47095
Transaction,cnn_150-1636666967.5506957,1,0,40178,40178,40178,40178,40178,40178,40178,40178,40178,40178,40178,40178,40178,40178,40178
Transaction,train_75-1636666994.233754,1,0,13683,13683,13683,13683,13683,13683,13683,13683,13683,13683,13683,13683,13683,13683,13683
Transaction,cham_100-1636666974.0369577,1,0,34440,34440,34440,34440,34440,34440,34440,34440,34440,34440,34440,34440,34440,34440,34440
Transaction,gzip_100-1636667007.9983952,1,0,851,851,851,851,851,851,851,851,851,851,851,851,851,851,851
Transaction,cham_150-1636667007.0939608,1,0,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399,2399
Transaction,video_150-1636667003.7264223,1,0,5793,5793,5793,5793,5793,5793,5793,5793,5793,5793,5793,5793,5793,5793,5793
Transaction,aes_40-1636667007.3501222,1,0,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574,2574
Transaction,train_75-1636666966.159435,1,0,43822,43822,43822,43822,43822,43822,43822,43822,43822,43822,43822,43822,43822,43822,43822
Transaction,lin_pack_75-1636667009.3682501,1,0,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091
Transaction,lin_pack_150-1636666980.0930169,1,0,30492,30492,30492,30492,30492,30492,30492,30492,30492,30492,30492,30492,30492,30492,30492
Transaction,hello_100-1636666983.9076488,1,0,26727,26727,26727,26727,26727,26727,26727,26727,26727,26727,26727,26727,26727,26727,26727
Transaction,json_150-1636667010.2152154,1,0,955,955,955,955,955,955,955,955,955,955,955,955,955,955,955
Transaction,aes_40-1636667009.5701346,1,0,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673
Transaction,video_75-1636666962.490663,1,0,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152,49152
Transaction,float_150-1636667011.5463579,1,0,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172
Transaction,video_100-1636667005.3501818,1,0,7457,7457,7457,7457,7457,7457,7457,7457,7457,7457,7457,7457,7457,7457,7457
Transaction,lin_pack_150-1636666983.8015635,1,0,29032,29032,29032,29032,29032,29032,29032,29032,29032,29032,29032,29032,29032,29032,29032
Transaction,image_75-1636667005.3449807,1,0,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968,7968
Transaction,aes_150-1636667011.9816725,1,0,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608,1608
Transaction,aes_75-1636667012.1361413,1,0,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465,1465
Transaction,image_100-1636666967.3303845,1,0,46307,46307,46307,46307,46307,46307,46307,46307,46307,46307,46307,46307,46307,46307,46307
Transaction,aes_40-1636666977.7327404,1,0,36031,36031,36031,36031,36031,36031,36031,36031,36031,36031,36031,36031,36031,36031,36031
Transaction,cham_75-1636666977.7308922,1,0,36139,36139,36139,36139,36139,36139,36139,36139,36139,36139,36139,36139,36139,36139,36139
Transaction,train_40-1636666968.3971012,1,0,46323,46323,46323,46323,46323,46323,46323,46323,46323,46323,46323,46323,46323,46323,46323
Transaction,lin_pack_150-1636666980.5879529,1,0,34173,34173,34173,34173,34173,34173,34173,34173,34173,34173,34173,34173,34173,34173,34173
Transaction,hello_150-1636667014.7607992,1,0,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163
Transaction,float_75-1636666987.3756588,1,0,28001,28001,28001,28001,28001,28001,28001,28001,28001,28001,28001,28001,28001,28001,28001
Transaction,video_100-1636667007.7717137,1,0,7657,7657,7657,7657,7657,7657,7657,7657,7657,7657,7657,7657,7657,7657,7657
Transaction,aes_150-1636667014.5443656,1,0,892,892,892,892,892,892,892,892,892,892,892,892,892,892,892
Transaction,cham_75-1636666977.0350087,1,0,38820,38820,38820,38820,38820,38820,38820,38820,38820,38820,38820,38820,38820,38820,38820
Transaction,gzip_100-1636666988.8392763,1,0,27062,27062,27062,27062,27062,27062,27062,27062,27062,27062,27062,27062,27062,27062,27062
Transaction,cham_75-1636667015.0731037,1,0,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010
Transaction,gzip_40-1636666992.0634243,1,0,25049,25049,25049,25049,25049,25049,25049,25049,25049,25049,25049,25049,25049,25049,25049
Transaction,video_150-1636667009.9467447,1,0,7562,7562,7562,7562,7562,7562,7562,7562,7562,7562,7562,7562,7562,7562,7562
Transaction,lin_pack_150-1636667015.761536,1,0,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006
Transaction,aes_100-1636667015.9760847,1,0,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872,1872
Transaction,cnn_100-1636667016.0511007,1,0,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896,1896
Transaction,lin_pack_100-1636667016.685477,1,0,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597,1597
Transaction,json_150-1636667018.7379704,1,0,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604
Transaction,json_100-1636667018.5763552,1,0,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238
Transaction,gzip_100-1636666986.2499123,1,0,33748,33748,33748,33748,33748,33748,33748,33748,33748,33748,33748,33748,33748,33748,33748
Transaction,json_40-1636666979.3633819,1,0,40728,40728,40728,40728,40728,40728,40728,40728,40728,40728,40728,40728,40728,40728,40728
Transaction,float_40-1636666979.9595506,1,0,40265,40265,40265,40265,40265,40265,40265,40265,40265,40265,40265,40265,40265,40265,40265
Transaction,video_150-1636666968.7950866,1,0,51791,51791,51791,51791,51791,51791,51791,51791,51791,51791,51791,51791,51791,51791,51791
Transaction,float_150-1636667005.2070293,1,0,15441,15441,15441,15441,15441,15441,15441,15441,15441,15441,15441,15441,15441,15441,15441
Transaction,video_100-1636666971.8872943,1,0,48917,48917,48917,48917,48917,48917,48917,48917,48917,48917,48917,48917,48917,48917,48917
Transaction,hello_150-1636666983.4421737,1,0,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700,37700
Transaction,train_100-1636666970.5537934,1,0,50722,50722,50722,50722,50722,50722,50722,50722,50722,50722,50722,50722,50722,50722,50722
Transaction,aes_100-1636667021.6634247,1,0,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653
Transaction,dd_150-1636667021.5502882,1,0,1399,1399,1399,1399,1399,1399,1399,1399,1399,1399,1399,1399,1399,1399,1399
Transaction,float_150-1636666982.508496,1,0,40660,40660,40660,40660,40660,40660,40660,40660,40660,40660,40660,40660,40660,40660,40660
Transaction,train_100-1636667014.1198304,1,0,9729,9729,9729,9729,9729,9729,9729,9729,9729,9729,9729,9729,9729,9729,9729
Transaction,aes_100-1636666986.6761434,1,0,37178,37178,37178,37178,37178,37178,37178,37178,37178,37178,37178,37178,37178,37178,37178
Transaction,float_150-1636667007.3177643,1,0,17679,17679,17679,17679,17679,17679,17679,17679,17679,17679,17679,17679,17679,17679,17679
Transaction,video_100-1636667019.4645045,1,0,6231,6231,6231,6231,6231,6231,6231,6231,6231,6231,6231,6231,6231,6231,6231
Transaction,dd_75-1636666998.6861436,1,0,27288,27288,27288,27288,27288,27288,27288,27288,27288,27288,27288,27288,27288,27288,27288
Transaction,train_100-1636667016.1438327,1,0,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074,10074
Transaction,gzip_40-1636666986.1708689,1,0,40064,40064,40064,40064,40064,40064,40064,40064,40064,40064,40064,40064,40064,40064,40064
Transaction,gzip_150-1636667025.059739,1,0,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538
Transaction,cham_150-1636667013.92443,1,0,12930,12930,12930,12930,12930,12930,12930,12930,12930,12930,12930,12930,12930,12930,12930
Transaction,json_100-1636667025.8531172,1,0,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099
Transaction,cnn_40-1636666996.0936608,1,0,31092,31092,31092,31092,31092,31092,31092,31092,31092,31092,31092,31092,31092,31092,31092
Transaction,dd_150-1636667027.3645997,1,0,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426
Transaction,cnn_150-1636667023.6770298,1,0,4250,4250,4250,4250,4250,4250,4250,4250,4250,4250,4250,4250,4250,4250,4250
Transaction,float_40-1636667026.7656019,1,0,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234,1234
Transaction,float_150-1636667026.6522489,1,0,1359,1359,1359,1359,1359,1359,1359,1359,1359,1359,1359,1359,1359,1359,1359
Transaction,aes_100-1636667008.5301125,1,0,19727,19727,19727,19727,19727,19727,19727,19727,19727,19727,19727,19727,19727,19727,19727
Transaction,lin_pack_150-1636667028.0156832,1,0,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391
Transaction,video_100-1636667021.5438883,1,0,6882,6882,6882,6882,6882,6882,6882,6882,6882,6882,6882,6882,6882,6882,6882
Transaction,aes_150-1636667027.2083375,1,0,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706,1706
Transaction,hello_150-1636667029.0583456,1,0,925,925,925,925,925,925,925,925,925,925,925,925,925,925,925
Transaction,video_40-1636666974.3985615,1,0,55665,55665,55665,55665,55665,55665,55665,55665,55665,55665,55665,55665,55665,55665,55665
Transaction,image_150-1636666991.5503035,1,0,38638,38638,38638,38638,38638,38638,38638,38638,38638,38638,38638,38638,38638,38638,38638
Transaction,dd_100-1636667030.092062,1,0,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
Transaction,cnn_75-1636667024.7417576,1,0,5799,5799,5799,5799,5799,5799,5799,5799,5799,5799,5799,5799,5799,5799,5799
Transaction,hello_100-1636667029.0063448,1,0,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657
Transaction,json_150-1636666995.735883,1,0,35200,35200,35200,35200,35200,35200,35200,35200,35200,35200,35200,35200,35200,35200,35200
Transaction,float_150-1636667031.0178506,1,0,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760
Transaction,cnn_150-1636666995.147668,1,0,37012,37012,37012,37012,37012,37012,37012,37012,37012,37012,37012,37012,37012,37012,37012
