start_time,duration,transaction_name,user_count,success,failure_message
2021-11-11 16:42:40,8888,video_100-1636666960.48501,35,True,True : 8.888445615768433 : 7f64e17e6b394318a4e17e6b39131893
2021-11-11 16:42:49,370,float_150-1636666969.3491876,60,True,False : 0.36963391304016113 : 33491456aae24f8a891456aae2df8a73
2021-11-11 16:42:48,1522,lin_pack_40-1636666968.435931,60,True,False : 1.5224647521972656 : 0635075e5d774467b5075e5d773467ae
2021-11-11 16:42:49,204,cham_150-1636666969.9274032,60,True,False : 0.20373988151550293 : 2aca257dd5da4c448a257dd5dabc44c6
2021-11-11 16:42:37,13286,train_100-1636666957.4816756,20,True,True : 13.285927534103394 : a171c63c382941cfb1c63c382931cf4d
2021-11-11 16:42:38,12515,train_100-1636666958.49701,25,True,True : 12.51456332206726 : 1ed60fc4266f4e26960fc4266f3e2685
2021-11-11 16:42:36,15420,hello_75-1636666956.4834673,15,True,True : 15.419593334197998 : 0e6106c98e3a4b53a106c98e3afb532d
2021-11-11 16:42:36,16761,json_150-1636666956.4820786,15,True,True : 16.761243104934692 : 21d35c6d7e98416d935c6d7e98216da3
2021-11-11 16:42:37,16540,json_40-1636666957.1258957,15,True,True : 16.54018545150757 : 497598489f0d4a03b598489f0d9a030f
2021-11-11 16:42:37,16223,train_100-1636666957.486044,20,True,True : 16.2225821018219 : 7ff9b51821024ad3b9b51821020ad30c
2021-11-11 16:42:38,15254,cnn_75-1636666958.4961767,25,True,True : 15.25443720817566 : 23788854ce424f45b88854ce42df45a1
2021-11-11 16:42:53,261,hello_100-1636666973.773299,60,True,False : 0.26096272468566895 : 78bf06546e534836bf06546e531836c7
2021-11-11 16:42:45,8539,video_75-1636666965.4965935,60,True,True : 8.539109706878662 : c3403c034e574eb8803c034e570eb880
2021-11-11 16:42:39,14588,hello_100-1636666959.4830346,30,True,True : 14.58830714225769 : c789bb51e01a4f6b89bb51e01a9f6b4e
2021-11-11 16:42:39,15499,aes_150-1636666959.4874847,30,True,True : 15.498529434204102 : 1ecbb7c0b60b431a8bb7c0b60b131a9e
2021-11-11 16:42:52,2695,aes_75-1636666972.4717376,60,True,True : 2.6948249340057373 : 6b765d8b31634e14b65d8b31634e1428
2021-11-11 16:42:41,14894,train_75-1636666961.0387158,35,True,True : 14.893709659576416 : 633b6b17a30c43c3bb6b17a30c33c395
2021-11-11 16:42:35,20720,image_40-1636666955.476898,10,True,True : 20.719792366027832 : 63468858841e40e5868858841e20e525
2021-11-11 16:42:40,16208,dd_100-1636666960.9327807,35,True,True : 16.2084321975708 : 5c94502404de462994502404de0629aa
2021-11-11 16:42:55,1352,json_150-1636666975.9607077,60,True,True : 1.3522086143493652 : 9f8f300a663c4b668f300a663c4b66e3
2021-11-11 16:42:39,18242,float_150-1636666959.4848366,30,True,True : 18.241666793823242 : d69825f4064d41309825f4064d0130ea
2021-11-11 16:42:37,20663,json_40-1636666957.5756915,20,True,True : 20.662765979766846 : ac766f2de14f4886b66f2de14f68868b
2021-11-11 16:42:43,14852,train_150-1636666963.4932787,50,True,True : 14.851730823516846 : 1ffd4529ee594247bd4529ee59824754
2021-11-11 16:42:37,21136,cnn_75-1636666957.47996,20,True,True : 21.13638401031494 : 43ec43cd8fd14e2cac43cd8fd1ee2ca6
2021-11-11 16:42:35,23275,cnn_150-1636666955.47879,10,True,True : 23.2751624584198 : c922b2ddd15741baa2b2ddd15771ba79
2021-11-11 16:42:58,250,float_150-1636666978.914941,60,True,False : 0.24967432022094727 : 917d12d46b254454bd12d46b25a4549c
2021-11-11 16:42:58,1373,json_150-1636666978.0913255,60,True,False : 1.372638463973999 : 5fd039073dbb4dea9039073dbb0dea16
2021-11-11 16:42:59,251,hello_150-1636666979.3473916,60,True,False : 0.25054359436035156 : 98ee88450c7f4ab2ae88450c7fdab2a9
2021-11-11 16:42:39,20299,lin_pack_100-1636666959.4887316,30,True,True : 20.298566818237305 : aab09a4717f24eeeb09a4717f2deee68
2021-11-11 16:42:42,17660,dd_150-1636666962.183182,40,True,True : 17.65994095802307 : 064cc80911f044d38cc80911f064d3a1
2021-11-11 16:42:58,1559,dd_100-1636666978.8077164,60,True,False : 1.5591444969177246 : 7365f67ee66847daa5f67ee66877daec
2021-11-11 16:42:47,13776,train_150-1636666967.2316027,60,True,True : 13.77566146850586 : 62add9f24bd04b54add9f24bd09b5497
2021-11-11 16:42:47,14244,train_75-1636666967.124429,60,True,True : 14.244438886642456 : 89da3c767d5241419a3c767d52e14166
2021-11-11 16:42:53,8415,video_150-1636666973.832203,60,True,True : 8.415443658828735 : 14308f6d1fb24beab08f6d1fb29beaed
2021-11-11 16:43:01,1334,dd_100-1636666981.4125178,60,True,True : 1.3338773250579834 : 51b8220f26194f0ab8220f2619bf0abb
2021-11-11 16:42:56,5977,cnn_100-1636666976.8968284,60,True,True : 5.976940631866455 : 970125444c2241e78125444c22e1e7af
2021-11-11 16:42:50,12828,train_100-1636666970.1229436,60,True,True : 12.82837700843811 : 21d6122722974a8496122722975a8498
2021-11-11 16:42:38,25118,cnn_150-1636666958.1496835,20,True,True : 25.118149280548096 : c57c0fa56d9f4a22bc0fa56d9f6a2283
2021-11-11 16:42:42,20808,cham_100-1636666962.4915974,45,True,True : 20.80779480934143 : 2ee28cf3205b4504a28cf3205b8504df
2021-11-11 16:42:55,8602,image_100-1636666975.5821805,60,True,True : 8.601789951324463 : 4d7429a496fa4255b429a496fa9255f4
2021-11-11 16:42:41,24303,hello_150-1636666961.491513,40,True,True : 24.302618503570557 : e9c5d3e7d4e44bed85d3e7d4e44bedd0
2021-11-11 16:42:44,21354,lin_pack_75-1636666964.4968202,55,True,True : 21.354283332824707 : 9f1669060e0346149669060e03a61418
2021-11-11 16:43:04,1490,dd_75-1636666984.6203465,60,True,True : 1.490250825881958 : 7b7498c5afad4265b498c5afad726557
2021-11-11 16:43:01,5458,cnn_150-1636666981.1237686,60,True,True : 5.4576661586761475 : 1fcd8995c9b149e68d8995c9b149e6fe
2021-11-11 16:43:06,1196,float_75-1636666986.1430025,60,True,True : 1.196277141571045 : bf05e7e1a05b4ed685e7e1a05b5ed686
2021-11-11 16:43:01,7504,video_75-1636666981.1851315,60,True,True : 7.503645896911621 : 166c17edeafd4091ac17edeafd2091a4
2021-11-11 16:42:42,26160,lin_pack_150-1636666962.5969036,45,True,True : 26.15960454940796 : 7c0e3f266e6747ec8e3f266e6707ec47
2021-11-11 16:42:58,10761,train_75-1636666978.9578907,60,True,True : 10.760891437530518 : b7d375bbad5446929375bbad54a69200
2021-11-11 16:42:43,26431,gzip_100-1636666963.383501,45,True,True : 26.43104362487793 : 72e40f04dc5e4b29a40f04dc5ecb2924
2021-11-11 16:42:38,31464,image_100-1636666958.7353773,25,True,True : 31.464131593704224 : 35dd8fc0d3b146409d8fc0d3b13640be
2021-11-11 16:43:09,560,json_75-1636666989.9301522,60,True,False : 0.5599319934844971 : 23e987a92c144d59a987a92c149d59ac
2021-11-11 16:43:09,1448,json_150-1636666989.340623,60,True,True : 1.4481520652770996 : 7209cfe3e878494789cfe3e878994738
2021-11-11 16:43:04,7021,video_100-1636666984.2296376,60,True,True : 7.020693302154541 : c0d68fca150b4cd5968fca150b1cd50d
2021-11-11 16:42:40,31098,train_75-1636666960.48346,35,True,True : 31.098361015319824 : 7376890fc96b4c49b6890fc96bdc4984
2021-11-11 16:42:41,30300,cnn_100-1636666961.9550214,40,True,True : 30.29981517791748 : 34f0738befc24564b0738befc2b56403
2021-11-11 16:42:43,28758,cham_75-1636666963.5325077,50,True,True : 28.758073568344116 : d04df746e1314dec8df746e1312dec53
2021-11-11 16:42:40,33247,image_75-1636666960.4879003,35,True,True : 33.247379541397095 : bab5202040fa4b8cb5202040fa2b8cb0
2021-11-11 16:42:43,30479,json_100-1636666963.4918835,50,True,True : 30.478711366653442 : 201a9019f51d46979a9019f51d969704
2021-11-11 16:42:47,27917,cnn_150-1636666967.074424,60,True,True : 27.91662335395813 : 242ea31bd123404eaea31bd123d04efd
2021-11-11 16:42:44,30933,cnn_75-1636666964.2369037,50,True,True : 30.93339228630066 : 1acaf384e4a542518af384e4a5a2516d
2021-11-11 16:43:14,1277,gzip_40-1636666994.00902,60,True,True : 1.2771832942962646 : cdcef3f4515849cb8ef3f45158e9cbb9
2021-11-11 16:42:41,34764,image_150-1636666961.4863055,40,True,True : 34.764323234558105 : 785c92a1df914b069c92a1df916b06bc
2021-11-11 16:42:43,33552,dd_100-1636666963.4946947,50,True,True : 33.552000284194946 : c79f585c6f9546509f585c6f95c65061
2021-11-11 16:42:45,31249,cham_75-1636666965.8134766,60,True,True : 31.24915337562561 : 55efd8ce3a8446f5afd8ce3a8486f5fb
2021-11-11 16:42:38,38580,video_100-1636666958.4947963,25,True,True : 38.57971715927124 : 1a7057a0bb1e48c1b057a0bb1ec8c1c7
2021-11-11 16:42:45,31861,image_100-1636666965.4980066,60,True,True : 31.86060619354248 : cb3b30254395435dbb30254395e35dae
2021-11-11 16:42:45,32213,image_150-1636666965.4386663,55,True,True : 32.212754249572754 : e7dea2590db14a369ea2590db1ea361f
2021-11-11 16:42:45,32701,dd_100-1636666965.4656415,55,True,True : 32.70075535774231 : 3180a57b69734b5480a57b6973db5467
2021-11-11 16:43:17,1136,float_100-1636666997.245189,60,True,True : 1.1361174583435059 : 5d438dbd58d8470b838dbd58d8d70b9f
2021-11-11 16:43:13,5465,cnn_100-1636666993.0536425,60,True,True : 5.464998245239258 : 6bd46c0558344c8c946c0558341c8cf3
2021-11-11 16:43:13,5889,cnn_100-1636666993.1036596,60,True,True : 5.889460802078247 : a4a5e752a1b5485da5e752a1b5685d3a
2021-11-11 16:43:17,2086,dd_150-1636666997.058955,60,True,False : 2.085677146911621 : ff6117d3fac14987a117d3fac1898731
2021-11-11 16:43:17,2333,aes_100-1636666997.448357,60,True,True : 2.332512855529785 : 7e773273a21749d3b73273a217e9d39a
2021-11-11 16:42:40,39865,video_40-1636666960.4863708,35,True,True : 39.86489129066467 : e556a0c52a2e4dd396a0c52a2e0dd364
2021-11-11 16:43:19,1342,cham_100-1636666999.3814313,60,True,True : 1.342407464981079 : 5b1969abde1343b59969abde1323b529
2021-11-11 16:43:20,424,dd_100-1636667000.3076518,60,True,False : 0.424299955368042 : 6f36a2a7eb7b4a3eb6a2a7eb7bca3e0c
2021-11-11 16:43:09,11660,train_150-1636666989.8489816,60,True,True : 11.659733057022095 : 4ffacadb5cb24cf1bacadb5cb2bcf19c
2021-11-11 16:43:19,1597,aes_40-1636666999.9984934,60,True,True : 1.596803903579712 : 5d5da53bebb541a99da53bebb511a944
2021-11-11 16:42:44,37337,image_40-1636666964.4958875,55,True,True : 37.336754322052 : 7f63fe108f88432fa3fe108f88b32fb7
2021-11-11 16:43:19,3770,aes_150-1636666999.1088862,60,True,False : 3.770061492919922 : a4d8a27498dc4da498a27498dc3da475
2021-11-11 16:42:50,32613,hello_100-1636666970.5482473,60,True,True : 32.61285638809204 : 80c6663b01b0476086663b01b017604c
2021-11-11 16:43:20,2482,json_150-1636667000.8493996,60,True,False : 2.481877326965332 : 881a4c46e37c45e99a4c46e37c25e987
2021-11-11 16:43:21,1764,gzip_100-1636667001.6137593,60,True,False : 1.7636263370513916 : 4ceefc914abd4d90aefc914abd7d90f4
2021-11-11 16:42:45,38050,aes_100-1636666965.495106,60,True,True : 38.04993915557861 : 813ac2d77c614a49bac2d77c61fa492b
2021-11-11 16:43:22,1814,lin_pack_75-1636667002.660675,60,True,True : 1.814406394958496 : 307ec73d053c40b8bec73d053c60b85d
2021-11-11 16:42:51,33221,cham_100-1636666971.4418616,60,True,True : 33.220898151397705 : af230dcebe95402ca30dcebe95302ce5
2021-11-11 16:42:46,38430,json_40-1636666966.2771053,60,True,True : 38.42991924285889 : be1a05ab52304e1d9a05ab5230de1d6d
2021-11-11 16:43:23,1424,hello_40-1636667003.3675988,60,True,True : 1.4242007732391357 : 933df0a887bc4c96bdf0a887bc1c9607
2021-11-11 16:43:17,7769,image_150-1636666997.1739073,60,True,True : 7.769007205963135 : afab839098a7483cab839098a7883cfd
2021-11-11 16:42:54,30387,aes_150-1636666974.6389554,60,True,True : 30.38728618621826 : 4235f81326534e7bb5f81326534e7b57
2021-11-11 16:43:22,3310,cnn_75-1636667002.054471,60,True,False : 3.3098220825195312 : 0ddadbd1fdde4b4c9adbd1fdde3b4cb4
2021-11-11 16:42:50,35079,dd_150-1636666970.2918375,60,True,True : 35.07858610153198 : 112b5759eeaf44b9ab5759eeaf54b9ae
2021-11-11 16:42:54,32065,cham_150-1636666974.4526618,60,True,True : 32.06454420089722 : bc4556918aac44ca8556918aac14ca5e
2021-11-11 16:42:41,45083,video_75-1636666961.4930096,40,True,True : 45.08333921432495 : 74bd648ae0ed47d7bd648ae0edc7d7b9
2021-11-11 16:43:25,1329,gzip_100-1636667005.5271866,60,True,True : 1.3286340236663818 : 4cfb2cec4e8e43e0bb2cec4e8e03e0fc
2021-11-11 16:42:45,41755,train_100-1636666965.4636228,55,True,True : 41.755451917648315 : 644f7bd44018406c8f7bd44018a06cd9
2021-11-11 16:43:24,3324,lin_pack_150-1636667004.2249546,60,True,False : 3.3240363597869873 : a6d498d059774afb9498d05977cafbfc
2021-11-11 16:42:40,47095,video_40-1636666960.4871643,35,True,True : 47.09505796432495 : 142d702461444832ad70246144983255
2021-11-11 16:42:47,40178,cnn_150-1636666967.5506957,60,True,True : 40.177616596221924 : 988ead5a7ea248118ead5a7ea2f811b2
2021-11-11 16:43:14,13683,train_75-1636666994.233754,60,True,False : 13.683235883712769 : 563cabc8aad94abebcabc8aad91abe6f
2021-11-11 16:42:54,34440,cham_100-1636666974.0369577,60,True,True : 34.440075635910034 : 310898630a614d908898630a617d90cc
2021-11-11 16:43:27,851,gzip_100-1636667007.9983952,60,True,False : 0.851353645324707 : cab241213dae4a74b241213dae6a7403
2021-11-11 16:43:27,2399,cham_150-1636667007.0939608,60,True,False : 2.398571014404297 : cc1afcbf81814f529afcbf81811f52df
2021-11-11 16:43:23,5793,video_150-1636667003.7264223,60,True,False : 5.793371677398682 : 7d8852112bd844e68852112bd8a4e6ba
2021-11-11 16:43:27,2574,aes_40-1636667007.3501222,60,True,True : 2.5743653774261475 : 30e7e245fc6a485fa7e245fc6ae85f8f
2021-11-11 16:42:46,43822,train_75-1636666966.159435,60,True,True : 43.822112798690796 : 65c9556b637e4d5289556b637e9d528d
2021-11-11 16:43:29,1091,lin_pack_75-1636667009.3682501,60,True,False : 1.0911452770233154 : 82dee8ed1cf148909ee8ed1cf118902c
2021-11-11 16:43:00,30492,lin_pack_150-1636666980.0930169,60,True,True : 30.491985321044922 : 761cd15f367243489cd15f36724348ca
2021-11-11 16:43:03,26727,hello_100-1636666983.9076488,60,True,True : 26.7274329662323 : f61af67c1f1d40069af67c1f1d700675
2021-11-11 16:43:30,955,json_150-1636667010.2152154,60,True,True : 0.9552597999572754 : ad128d29077c4db4928d29077ccdb451
2021-11-11 16:43:29,1673,aes_40-1636667009.5701346,60,True,True : 1.6728746891021729 : 83d9bfdcec8d468499bfdcec8d968472
2021-11-11 16:42:42,49152,video_75-1636666962.490663,45,True,True : 49.15148854255676 : 16f0587d41594317b0587d41593317be
2021-11-11 16:43:31,172,float_150-1636667011.5463579,60,True,False : 0.1724402904510498 : 9ad2915956bc4ac292915956bc4ac24c
2021-11-11 16:43:25,7457,video_100-1636667005.3501818,60,True,True : 7.457067012786865 : 9928e6afdd3a4825a8e6afdd3aa8251c
2021-11-11 16:43:03,29032,lin_pack_150-1636666983.8015635,60,True,True : 29.03158950805664 : 136e9fc6c2314d2fae9fc6c231fd2f9e
2021-11-11 16:43:25,7968,image_75-1636667005.3449807,60,True,True : 7.967663288116455 : 860f4fe3e9de42a78f4fe3e9de12a744
2021-11-11 16:43:31,1608,aes_150-1636667011.9816725,60,True,True : 1.6081922054290771 : a23548cffadd4e6db548cffaddee6da4
2021-11-11 16:43:32,1465,aes_75-1636667012.1361413,60,True,True : 1.4650769233703613 : 20368fc5600644c6b68fc56006e4c6ac
2021-11-11 16:42:47,46307,image_100-1636666967.3303845,60,True,True : 46.307393312454224 : 8a56e75a5f9e416f96e75a5f9e016f82
2021-11-11 16:42:57,36031,aes_40-1636666977.7327404,60,True,True : 36.03084182739258 : c0c0c4d7ddea44c980c4d7ddea04c9c0
2021-11-11 16:42:57,36139,cham_75-1636666977.7308922,60,True,True : 36.13874959945679 : dfad3d7d39a548edad3d7d39a5e8edee
2021-11-11 16:42:48,46323,train_40-1636666968.3971012,60,True,True : 46.322877168655396 : a8df6617f78a45459f6617f78a1545c2
2021-11-11 16:43:00,34173,lin_pack_150-1636666980.5879529,60,True,True : 34.1726508140564 : b9c6efb1231f4b6f86efb1231f4b6f36
2021-11-11 16:43:34,163,hello_150-1636667014.7607992,60,True,False : 0.16285109519958496 : d916a08eb5254e2c96a08eb5250e2c07
2021-11-11 16:43:07,28001,float_75-1636666987.3756588,60,True,True : 28.001481533050537 : 7541eb035c58450681eb035c583506dc
2021-11-11 16:43:27,7657,video_100-1636667007.7717137,60,True,True : 7.6572229862213135 : 735f7365f72547879f7365f725e7870c
2021-11-11 16:43:34,892,aes_150-1636667014.5443656,60,True,False : 0.8920378684997559 : 293d1064d7e24970bd1064d7e2d970f0
2021-11-11 16:42:57,38820,cham_75-1636666977.0350087,60,True,True : 38.82014846801758 : 78ad7f708e6f4b30ad7f708e6f1b3030
2021-11-11 16:43:08,27062,gzip_100-1636666988.8392763,60,True,True : 27.062118768692017 : 010ed8b7833242d48ed8b7833222d40e
2021-11-11 16:43:35,1010,cham_75-1636667015.0731037,60,True,False : 1.0101263523101807 : 0c114496007f47d0914496007fa7d03d
2021-11-11 16:43:12,25049,gzip_40-1636666992.0634243,60,True,True : 25.04936695098877 : 47fc8d14bcae4c36bc8d14bcae0c3630
2021-11-11 16:43:29,7562,video_150-1636667009.9467447,60,True,True : 7.562353610992432 : 9c6e905e2b4b4b8aae905e2b4b5b8af1
2021-11-11 16:43:35,2006,lin_pack_150-1636667015.761536,60,True,False : 2.0057296752929688 : 8d4481555c2245ce8481555c2205ce38
2021-11-11 16:43:35,1872,aes_100-1636667015.9760847,60,True,True : 1.8720052242279053 : e4c16effa477400b816effa477f00ba2
2021-11-11 16:43:36,1896,cnn_100-1636667016.0511007,60,True,False : 1.8958683013916016 : c6b52c016f244b4db52c016f244b4d8a
2021-11-11 16:43:36,1597,lin_pack_100-1636667016.685477,60,True,False : 1.5965478420257568 : ad33d1a47db94b29b3d1a47db9bb2965
2021-11-11 16:43:38,604,json_150-1636667018.7379704,60,True,False : 0.6040077209472656 : af99870fcce9424e99870fcce9724ebd
2021-11-11 16:43:38,1238,json_100-1636667018.5763552,60,True,True : 1.2382724285125732 : b4548a88e0c34292948a88e0c3a29262
2021-11-11 16:43:06,33748,gzip_100-1636666986.2499123,60,True,True : 33.74822545051575 : eb2234610c9e4f6fa234610c9e8f6fe4
2021-11-11 16:42:59,40728,json_40-1636666979.3633819,60,True,True : 40.72848987579346 : 37952d599b1c4ce8952d599b1c1ce8e3
2021-11-11 16:42:59,40265,float_40-1636666979.9595506,60,True,True : 40.26500463485718 : 9fb629a2b9ca4d50b629a2b9ca4d50d7
2021-11-11 16:42:48,51791,video_150-1636666968.7950866,60,True,True : 51.79147291183472 : 0fb4bbbca7214f6fb4bbbca7216f6f24
2021-11-11 16:43:25,15441,float_150-1636667005.2070293,60,True,True : 15.440527200698853 : c4eb5e3ad7ef4746ab5e3ad7ef074625
2021-11-11 16:42:51,48917,video_100-1636666971.8872943,60,True,True : 48.91691184043884 : 0345f522f9a6484485f522f9a648440c
2021-11-11 16:43:03,37700,hello_150-1636666983.4421737,60,True,True : 37.70031929016113 : 271e3cddb7ae4f749e3cddb7ae4f74b9
2021-11-11 16:42:50,50722,train_100-1636666970.5537934,60,True,True : 50.722185373306274 : 53d64a71982b40b9964a71982b60b96e
2021-11-11 16:43:41,653,aes_100-1636667021.6634247,60,True,False : 0.6533291339874268 : 0e5a1f27e9ae4eab9a1f27e9ae3eab1e
2021-11-11 16:43:41,1399,dd_150-1636667021.5502882,60,True,True : 1.3991963863372803 : 79d6e752c3d64c9b96e752c3d63c9be8
2021-11-11 16:43:02,40660,float_150-1636666982.508496,60,True,True : 40.65993285179138 : 2a17b5ab6c5440ec97b5ab6c54b0ecb1
2021-11-11 16:43:34,9729,train_100-1636667014.1198304,60,True,False : 9.72923469543457 : 5eb434a39c4a413bb434a39c4a613b69
2021-11-11 16:43:06,37178,aes_100-1636666986.6761434,60,True,True : 37.17785310745239 : 91b458e5cdbc4dfeb458e5cdbc6dfe55
2021-11-11 16:43:27,17679,float_150-1636667007.3177643,60,True,True : 17.678507328033447 : 3b483fffc9394ec4883fffc9395ec41d
2021-11-11 16:43:39,6231,video_100-1636667019.4645045,60,True,False : 6.2313618659973145 : 03cb8cf34f8e468c8b8cf34f8eb68c5c
2021-11-11 16:43:18,27288,dd_75-1636666998.6861436,60,True,True : 27.287595987319946 : 4dfb075e9cc94209bb075e9cc9e209a5
2021-11-11 16:43:36,10074,train_100-1636667016.1438327,60,True,False : 10.0735342502594 : 03fd68091ba84afbbd68091ba81afb58
2021-11-11 16:43:06,40064,gzip_40-1636666986.1708689,60,True,True : 40.06388974189758 : a17afdaff4ba479ebafdaff4ba379e80
2021-11-11 16:43:45,1538,gzip_150-1636667025.059739,60,True,True : 1.5383546352386475 : d2b0bb6cb1464c88b0bb6cb1469c886f
2021-11-11 16:43:33,12930,cham_150-1636667013.92443,60,True,True : 12.930097341537476 : a201e5fc139947e981e5fc1399c7e99c
2021-11-11 16:43:45,1099,json_100-1636667025.8531172,60,True,True : 1.0991520881652832 : 9e4c1a2a654e458e8c1a2a654e858eed
2021-11-11 16:43:16,31092,cnn_40-1636666996.0936608,60,True,True : 31.09227442741394 : 062366d6ce324610a366d6ce32f610ab
2021-11-11 16:43:47,426,dd_150-1636667027.3645997,60,True,False : 0.42640113830566406 : c63193b7f3394031b193b7f339e0311b
2021-11-11 16:43:43,4250,cnn_150-1636667023.6770298,60,True,False : 4.249952077865601 : 4bdcd244e1764fa89cd244e1764fa8e1
2021-11-11 16:43:46,1234,float_40-1636667026.7656019,60,True,False : 1.2338612079620361 : 8604075093644b618407509364fb6136
2021-11-11 16:43:46,1359,float_150-1636667026.6522489,60,True,False : 1.3590826988220215 : 35aadb92b693439daadb92b693039d67
2021-11-11 16:43:28,19727,aes_100-1636667008.5301125,60,True,True : 19.727416515350342 : b180492d38fa4ebd80492d38fafebd06
2021-11-11 16:43:48,391,lin_pack_150-1636667028.0156832,60,True,False : 0.39110398292541504 : 53991a583e6d4d97991a583e6ddd9706
2021-11-11 16:43:41,6882,video_100-1636667021.5438883,60,True,False : 6.881864786148071 : e9e61b33338144d5a61b33338104d58d
2021-11-11 16:43:47,1706,aes_150-1636667027.2083375,60,True,True : 1.7061588764190674 : b5c1fcc85fb047ba81fcc85fb067bacd
2021-11-11 16:43:49,925,hello_150-1636667029.0583456,60,True,True : 0.9247891902923584 : 99a5e1f0b5b14a76a5e1f0b5b1da763e
2021-11-11 16:42:54,55665,video_40-1636666974.3985615,60,True,True : 55.66506218910217 : 23df858524a541019f858524a531015a
