Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1636653836,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1636653837,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1636653838,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1636653839,15,,Aggregated,0.000000,0.000000,2100,2400,2400,2700,2700,2700,2700,2700,2700,2700,2700,5,0,2100.0,2042.5011411309242,1527.3296423256397,2665.020501241088,79.6
1636653840,20,,Aggregated,0.000000,0.000000,1500,2100,2400,2400,2700,2700,2700,2700,2700,2700,2700,8,0,1500.0,1611.7417794885114,215.27489088475704,2665.020501241088,76.25
1636653841,25,,Aggregated,0.333333,0.000000,1500,2400,2700,2700,4300,4600,4600,4600,4600,4600,4600,11,0,1500.0,2103.794386271726,215.27489088475704,4578.321338631213,530.5454545454545
1636653842,30,,Aggregated,1.500000,0.000000,1700,2400,2500,2700,4300,4600,4600,4600,4600,4600,4600,14,0,1600.0,2070.378182123282,215.27489088475704,4578.321338631213,431.64285714285717
1636653843,35,,Aggregated,1.600000,0.000000,1600,2100,2500,2500,4300,4600,4600,4600,4600,4600,4600,18,0,1500.0,1858.0159104636145,215.27489088475704,4578.321338631213,351.6111111111111
1636653844,40,,Aggregated,1.833333,0.000000,1600,2100,2500,2700,4600,5800,6900,6900,6900,6900,6900,24,0,1500.0,2113.003113074228,214.5751528441906,6948.557998985052,283.0833333333333
1636653845,45,,Aggregated,2.000000,0.000000,1400,2000,2400,2500,4600,5800,6900,6900,6900,6900,6900,29,0,1400.0,1854.7387085533862,151.32062509655952,6948.557998985052,420.51724137931035
1636653846,50,,Aggregated,2.375000,0.000000,1400,2000,2500,2500,4600,6500,6900,6900,6900,6900,6900,32,0,1400.0,1902.7890644501895,151.32062509655952,6948.557998985052,389.25
1636653847,55,,Aggregated,2.777778,0.000000,1400,1700,2400,2500,4600,6500,6900,6900,6900,6900,6900,34,0,1300.0,1835.701530744486,151.32062509655952,6948.557998985052,370.8235294117647
1636653848,60,,Aggregated,2.900000,0.000000,1400,2000,2500,2500,5800,6900,7200,7200,7200,7200,7200,36,0,1400.0,1994.5948399448146,151.32062509655952,7205.744077451527,355.25
1636653849,65,,Aggregated,3.300000,0.000000,1400,2100,2500,2700,5800,6900,7200,7200,7200,7200,7200,38,0,1400.0,1969.5248565587558,151.32062509655952,7205.744077451527,340.57894736842104
1636653850,70,,Aggregated,3.400000,0.000000,1400,1700,2400,2500,4600,6500,7200,7200,7200,7200,7200,42,0,1400.0,1871.062056782345,151.32062509655952,7205.744077451527,434.5952380952381
1636653851,75,,Aggregated,3.500000,0.000000,1400,2000,2500,2900,6900,7200,13000,13000,13000,13000,13000,49,0,1400.0,2344.3757391781833,151.32062509655952,13101.09198000282,383.2040816326531
1636653852,80,,Aggregated,3.200000,0.000000,1500,2200,2900,4600,7200,11000,13000,13000,13000,13000,13000,52,0,1400.0,2749.4102732206766,151.32062509655952,13101.09198000282,461.75
