Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1636668925,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1636668926,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1636668927,10,,Aggregated,0.000000,0.000000,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1,0,1875.0635227188468,1875.0635227188468,1875.0635227188468,1875.0635227188468,108.0
1636668928,15,,Aggregated,0.000000,0.000000,1900,2100,2100,2400,2400,2400,2400,2400,2400,2400,2400,5,0,1900.0,1826.8084896728396,1328.758747316897,2431.783556006849,80.2
1636668929,20,,Aggregated,0.000000,0.000000,1900,1900,2100,2100,2400,2400,2400,2400,2400,2400,2400,8,0,1700.0,1784.7001125337556,1328.758747316897,2431.783556006849,77.125
1636668930,25,,Aggregated,1.666667,0.000000,1700,1900,2100,2100,2400,4900,4900,4900,4900,4900,4900,11,0,1700.0,1841.4994430812922,175.96097476780415,4925.615004263818,77.63636363636364
1636668931,30,,Aggregated,1.500000,0.000000,1600,1900,1900,2100,4900,5200,5200,5200,5200,5200,5200,17,0,1600.0,1788.0348513888962,150.92553850263357,5244.320263154805,368.3529411764706
1636668932,35,,Aggregated,2.000000,0.000000,1400,1900,1900,2100,4900,5200,5200,5200,5200,5200,5200,20,0,1300.0,1618.4664742089808,150.92553850263357,5244.320263154805,322.2
1636668933,40,,Aggregated,2.000000,0.000000,1400,1700,1900,1900,2400,4900,5200,5200,5200,5200,5200,22,0,1300.0,1585.174314212054,150.92553850263357,5244.320263154805,297.6363636363636
1636668934,45,,Aggregated,2.571429,0.000000,1500,1700,1900,1900,2400,4900,5200,5200,5200,5200,5200,26,0,1400.0,1578.5108776404882,150.92553850263357,5244.320263154805,456.11538461538464
1636668935,50,,Aggregated,2.750000,0.000000,1500,1700,1900,1900,4900,5200,7800,7800,7800,7800,7800,28,0,1400.0,1796.3902339272734,150.92553850263357,7814.564795233309,461.7142857142857
1636668936,55,,Aggregated,2.555556,0.000000,1500,1800,1900,2400,5200,7800,9700,9700,9700,9700,9700,33,0,1500.0,2208.1111882615724,150.92553850263357,9733.290468342602,402.09090909090907
1636668937,60,,Aggregated,2.700000,0.000000,1600,1900,2200,4800,7500,9700,11000,11000,11000,11000,11000,35,0,1600.0,2453.3138690782444,150.92553850263357,10796.127426438034,526.0
1636668938,60,,Aggregated,3.100000,0.000000,1700,2100,2800,4900,8700,11000,11000,11000,11000,11000,11000,39,0,1700.0,2833.4884273891266,150.92553850263357,10796.127426438034,483.0769230769231
1636668939,60,,Aggregated,3.400000,0.000000,1700,2200,2800,4900,7800,9700,11000,11000,11000,11000,11000,44,0,1700.0,2794.110534691506,150.92553850263357,10796.127426438034,438.09090909090907
1636668940,60,,Aggregated,3.200000,0.000000,1700,2200,3300,4900,8500,11000,11000,13000,13000,13000,13000,52,0,1600.0,2888.510382071567,150.92553850263357,13290.361878462136,494.4230769230769
1636668941,60,,Aggregated,3.500000,0.000000,1700,2200,4800,5200,8700,11000,11000,13000,13000,13000,13000,56,0,1600.0,3016.6266718546726,150.92553850263357,13290.361878462136,465.42857142857144
1636668942,60,,Aggregated,4.100000,0.000000,1700,2400,4800,6800,9700,11000,12000,13000,13000,13000,13000,59,0,1700.0,3118.264780395617,150.92553850263357,13290.361878462136,445.3898305084746
1636668943,60,,Aggregated,4.000000,0.000000,1700,2400,4800,6800,8700,11000,12000,13000,13000,13000,13000,62,0,1600.0,3121.665454184216,150.79379733651876,13290.361878462136,428.03225806451616
