Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/web/afuerst/default/aes_100,76,0,1600.0,3138.6890311382317,723.4158981591463,25594.039554707706,51.76315789473684,0.12677097684893807,0.0,1600,2000,2700,3000,7500,13000,18000,26000,26000,26000,26000
GET,/api/v1/web/afuerst/default/aes_150,130,0,810.0,1138.7217842615569,500.39035081863403,10335.294106043875,51.92307692307692,0.2168450919784467,0.0,820,950,1100,1300,1700,2200,6300,6400,10000,10000,10000
GET,/api/v1/web/afuerst/default/aes_40,28,0,810.0,2225.750804978556,563.2237810641527,34446.017443202436,51.75,0.04670509673381929,0.0,860,1000,1400,1600,2200,2400,34000,34000,34000,34000,34000
GET,/api/v1/web/afuerst/default/aes_75,52,0,1300.0,3128.236398459054,737.6729343086481,24181.747786700726,51.84615384615385,0.08673803679137868,0.0,1400,1800,2300,2500,9800,16000,19000,24000,24000,24000,24000
GET,/api/v1/web/afuerst/default/cham_100,90,0,540.0,2914.8875459511246,182.36252292990685,36430.6633323431,5073.266666666666,0.1501235252158477,0.0,560,890,1100,1400,5200,22000,36000,36000,36000,36000,36000
GET,/api/v1/web/afuerst/default/cham_150,103,0,890.0,1756.2886222889556,129.96644712984562,27019.849982112646,5073.378640776699,0.17180803441369238,0.0,890,1400,1700,1900,2300,4000,14000,22000,27000,27000,27000
GET,/api/v1/web/afuerst/default/cham_40,35,0,1200.0,3639.498802833259,310.2669743821025,29235.181402415037,5073.371428571429,0.05838137091727411,0.0,1200,1600,2200,2600,5200,29000,29000,29000,29000,29000,29000
GET,/api/v1/web/afuerst/default/cham_75,65,0,1300.0,1842.1121703747374,204.26806528121233,26574.816579930484,5073.384615384615,0.10842254598922335,0.0,1300,1500,1800,2100,3200,4000,6900,27000,27000,27000,27000
GET,/api/v1/web/afuerst/default/cnn_100,73,2,2900.0,4518.183579668403,1861.1117219552398,37415.286999195814,69.46575342465754,0.12176685934174314,0.003336078338129949,2900,3700,4300,5500,6800,15000,16000,37000,37000,37000,37000
GET,/api/v1/web/afuerst/default/cnn_150,118,6,3400.0,4876.746898335484,1722.7131966501474,32793.40097960085,70.37288135593221,0.196828621949667,0.010008235014389848,3400,4100,4500,4700,7700,13000,26000,32000,33000,33000,33000
GET,/api/v1/web/afuerst/default/cnn_40,29,1,3000.0,3983.804442759218,1969.855634495616,11594.178130850196,69.65517241379311,0.048373135902884265,0.0016680391690649745,3000,3600,3800,4100,9300,10000,12000,12000,12000,12000,12000
GET,/api/v1/web/afuerst/default/cnn_75,64,1,3600.0,5991.625484806718,1953.5758458077908,36042.12950449437,69.109375,0.10675450682015837,0.0016680391690649745,3600,4000,4700,6300,10000,23000,36000,36000,36000,36000,36000
GET,/api/v1/web/afuerst/default/dd_100,83,0,1500.0,2287.518159766872,252.89806071668863,9747.887845151126,141.85542168674698,0.1384472510323929,0.0,1500,2200,2700,3100,5100,7600,8800,9700,9700,9700,9700
GET,/api/v1/web/afuerst/default/dd_150,94,0,47000.0,34609.67122654411,434.46290493011475,60052.69012507051,113.97872340425532,0.1567956818921076,0.0,53000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/dd_40,30,0,1600.0,4274.43837740769,618.3954095467925,30177.299950271845,141.8,0.05004117507194924,0.0,1700,2400,4700,5600,14000,21000,30000,30000,30000,30000,30000
GET,/api/v1/web/afuerst/default/dd_75,49,0,850.0,3683.589130316918,334.4358364120126,43516.8415280059,141.91836734693877,0.08173391928418376,0.0,850,1600,1800,2000,6800,28000,44000,44000,44000,44000,44000
GET,/api/v1/web/afuerst/default/float_100,75,0,890.0,2381.8275202065706,205.63091337680817,35516.85951836407,55.013333333333335,0.1251029376798731,0.0,890,1300,1500,1600,2600,11000,29000,36000,36000,36000,36000
GET,/api/v1/web/afuerst/default/float_150,110,0,210.0,1346.264507164332,107.41637833416462,60031.71877004206,54.99090909090909,0.1834843085971472,0.0,220,260,410,590,1100,3400,12000,18000,60000,60000,60000
GET,/api/v1/web/afuerst/default/float_40,30,0,840.0,3536.773119059702,190.5197026208043,32424.47301838547,54.86666666666667,0.05004117507194924,0.0,850,1000,1300,2300,18000,19000,32000,32000,32000,32000,32000
GET,/api/v1/web/afuerst/default/float_75,49,0,650.0,1805.1145169503834,170.11446133255959,32983.28524082899,54.755102040816325,0.08173391928418376,0.0,650,830,1200,1600,3500,7600,33000,33000,33000,33000,33000
GET,/api/v1/web/afuerst/default/gzip_100,69,0,940.0,2465.812404694009,400.26945900171995,60027.42828056216,89.81159420289855,0.11509470266548325,0.0,940,1200,1500,1800,3500,9300,13000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/gzip_150,132,0,1000.0,1409.3296055216342,368.99498850107193,14035.08179076016,90.32575757575758,0.22018117031657664,0.0,1000,1300,1600,1800,2100,3200,4900,10000,14000,14000,14000
GET,/api/v1/web/afuerst/default/gzip_40,32,0,730.0,2764.3917759123724,431.2495356425643,33751.49783678353,90.03125,0.053377253410079185,0.0,750,1300,1600,1800,3300,12000,34000,34000,34000,34000,34000
GET,/api/v1/web/afuerst/default/gzip_75,52,0,1400.0,3359.529360591506,731.6384520381689,60032.93912950903,89.9423076923077,0.08673803679137868,0.0,1500,2400,2900,3400,4700,7800,11000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/hello_100,69,0,190.0,1552.0777823538451,117.90981981903315,45489.8438192904,63.927536231884055,0.11509470266548325,0.0,190,230,380,630,1100,1300,23000,45000,45000,45000,45000
GET,/api/v1/web/afuerst/default/hello_150,114,0,240.0,1114.3948482349515,26.26683935523033,39065.3856722638,63.92982456140351,0.1901564652734071,0.0,240,280,320,430,1100,2800,17000,23000,39000,39000,39000
GET,/api/v1/web/afuerst/default/hello_40,36,0,160.0,319.1132381454938,122.8379113599658,1686.3783402368426,63.94444444444444,0.060049410086339086,0.0,170,250,330,330,710,1300,1700,1700,1700,1700,1700
GET,/api/v1/web/afuerst/default/hello_75,56,0,200.0,1808.2923220603593,114.15285989642143,17602.977751754224,63.839285714285715,0.09341019346763858,0.0,200,250,780,920,1900,17000,18000,18000,18000,18000,18000
GET,/api/v1/web/afuerst/default/image_100,71,0,8100.0,10322.026679069328,6759.358023293316,35247.598960995674,50.95774647887324,0.11843078100361319,0.0,8100,8900,9900,11000,13000,28000,33000,35000,35000,35000,35000
GET,/api/v1/web/afuerst/default/image_150,96,0,7800.0,9042.142962367507,6507.584265433252,20124.229606240988,50.927083333333336,0.16013176023023756,0.0,7800,8900,9900,11000,14000,14000,16000,20000,20000,20000,20000
GET,/api/v1/web/afuerst/default/image_40,30,0,9300.0,12423.056796162078,6695.321928709745,55209.5366762951,50.7,0.05004117507194924,0.0,9500,11000,12000,13000,18000,36000,55000,55000,55000,55000,55000
GET,/api/v1/web/afuerst/default/image_75,50,0,8300.0,11643.654883429408,6943.991790525615,45724.22175016254,50.88,0.08340195845324873,0.0,8300,9700,12000,13000,22000,29000,46000,46000,46000,46000,46000
