Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1636647907,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1636647908,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1636647909,10,,Aggregated,0.000000,0.000000,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,2,0,1800.0,1856.9664782844484,1772.6042727008462,1941.3286838680506,543.5
1636647910,15,,Aggregated,0.000000,0.000000,1800,1800,1900,1900,2600,2600,2600,2600,2600,2600,2600,6,0,1600.0,1688.3514819977183,731.850903481245,2617.2372344881296,229.5
1636647911,20,,Aggregated,0.000000,0.000000,1700,1800,1900,2600,3900,3900,3900,3900,3900,3900,3900,9,0,1700.0,1804.286896975504,438.4149359539151,3929.3793542310596,180.22222222222223
1636647912,25,,Aggregated,1.000000,0.000000,1800,2000,2600,2600,3900,4500,4500,4500,4500,4500,4500,11,0,1800.0,2074.6992954306984,438.4149359539151,4549.912059679627,614.2727272727273
1636647913,30,,Aggregated,1.500000,0.000000,1800,1900,2000,2000,3900,4500,4500,4500,4500,4500,4500,16,0,1700.0,1864.9689652374946,201.99262350797653,4549.912059679627,442.375
1636647914,35,,Aggregated,2.000000,0.000000,1700,1800,1900,2000,3900,4500,4500,4500,4500,4500,4500,18,0,1700.0,1725.4291726276278,201.99262350797653,4549.912059679627,399.6666666666667
1636647915,40,,Aggregated,2.333333,0.000000,1700,1800,1900,2000,3900,4500,4500,4500,4500,4500,4500,20,0,1600.0,1672.3623762838542,201.99262350797653,4549.912059679627,368.3
1636647916,45,,Aggregated,2.428571,0.000000,1500,1700,1900,1900,2600,3900,4500,4500,4500,4500,4500,24,0,1400.0,1555.637272268844,200.65947528928518,4549.912059679627,565.25
1636647917,50,,Aggregated,2.375000,0.000000,1400,1700,1800,1900,2600,3900,4500,4500,4500,4500,4500,26,0,1400.0,1515.578189614014,200.65947528928518,4549.912059679627,528.8846153846154
1636647918,55,,Aggregated,2.555556,0.000000,1400,1700,1900,1900,3900,8100,9000,9000,9000,9000,9000,31,0,1400.0,1845.8320400827836,200.65947528928518,9012.829655781388,458.8709677419355
1636647919,60,,Aggregated,2.500000,0.000000,1400,1700,1900,2000,5000,9000,11000,11000,11000,11000,11000,36,0,1400.0,2082.4766236926534,160.20271833986044,10817.99768935889,404.69444444444446
1636647920,60,,Aggregated,2.900000,0.000000,1400,1800,1900,2600,8100,9000,11000,11000,11000,11000,11000,37,0,1400.0,2258.5771432448482,160.20271833986044,10817.99768935889,396.6756756756757
1636647921,60,,Aggregated,3.300000,0.000000,1500,1900,3900,5000,9000,11000,13000,13000,13000,13000,13000,43,0,1500.0,3041.8679198076907,160.20271833986044,13024.82295408845,586.3255813953489
1636647922,60,,Aggregated,3.300000,0.000000,1500,1900,3900,5000,9400,11000,13000,13000,13000,13000,13000,46,0,1500.0,3060.585569570084,160.20271833986044,13024.82295408845,571.7173913043479
1636647923,60,,Aggregated,3.400000,0.000000,1400,1900,2600,4500,9000,11000,13000,13000,13000,13000,13000,51,0,1400.0,2861.4708258606056,160.20271833986044,13024.82295408845,621.9215686274509
1636647924,60,,Aggregated,3.500000,0.000000,1500,1900,4500,7600,9400,13000,13000,13000,13000,13000,13000,56,0,1400.0,3163.339922969629,160.20271833986044,13365.613472647965,575.4107142857143
1636647925,60,,Aggregated,3.400000,0.000000,1500,2200,7600,8400,13000,14000,14000,15000,15000,15000,15000,60,0,1500.0,3677.701184293255,160.20271833986044,14938.04844096303,542.2333333333333
1636647926,60,,Aggregated,3.600000,0.000000,1500,2200,7600,8400,13000,14000,15000,15000,15000,15000,15000,63,0,1500.0,3761.5277893723005,160.20271833986044,14938.04844096303,518.9047619047619
1636647927,60,,Aggregated,3.800000,0.000000,1500,2200,7600,8400,13000,14000,15000,15000,15000,15000,15000,66,0,1500.0,3815.463000583942,160.20271833986044,14938.04844096303,574.6666666666666
1636647928,60,,Aggregated,3.800000,0.000000,1500,2500,7600,9000,13000,14000,15000,15000,15000,15000,15000,69,0,1500.0,4058.8124512114387,160.20271833986044,14938.04844096303,625.9710144927536
1636647929,60,,Aggregated,4.000000,0.000000,1500,2200,7600,8600,13000,14000,15000,15000,15000,15000,15000,72,0,1500.0,3921.9656831895313,160.20271833986044,14938.04844096303,603.4861111111111
1636647930,60,,Aggregated,3.900000,0.000000,1700,3900,8100,9400,13000,15000,15000,20000,20000,20000,20000,80,0,1600.0,4324.8034454882145,160.20271833986044,19859.456949867308,550.65
1636647931,60,,Aggregated,3.800000,0.000000,1500,3900,8100,9400,13000,15000,20000,20000,20000,20000,20000,87,0,1500.0,4398.875853731885,160.20271833986044,20212.32191286981,513.0919540229885
1636647932,60,,Aggregated,4.000000,0.000000,1500,3900,8100,11000,13000,15000,20000,21000,21000,21000,21000,94,0,1500.0,4467.885991835848,160.20271833986044,21465.52317496389,479.3191489361702
1636647933,60,,Aggregated,4.400000,0.000000,1500,2600,8100,11000,14000,15000,20000,21000,23000,23000,23000,103,0,1500.0,4557.135364113068,160.20271833986044,22511.90982479602,493.4466019417476
1636647934,60,,Aggregated,4.700000,0.000000,1400,2500,7600,9400,14000,15000,20000,21000,23000,23000,23000,108,0,1400.0,4386.594775529509,160.20271833986044,22511.90982479602,473.7962962962963
1636647935,60,,Aggregated,5.100000,0.000000,1500,2600,7600,11000,14000,20000,22000,23000,23000,23000,23000,113,0,1500.0,4666.094934790338,119.82532404363155,23119.027581997216,544.0973451327434
1636647936,60,,Aggregated,5.100000,0.000000,1500,4000,8400,12000,15000,21000,23000,25000,25000,25000,25000,117,0,1500.0,5106.866115529058,119.82532404363155,25326.220171526074,528.3504273504274
1636647937,60,,Aggregated,5.300000,0.000000,1500,4000,8400,12000,15000,21000,23000,25000,25000,25000,25000,120,0,1500.0,5019.48268035582,119.82532404363155,25326.220171526074,516.9333333333333
1636647938,60,,Aggregated,5.300000,0.000000,1500,4000,8100,11000,15000,20000,23000,25000,25000,25000,25000,123,0,1500.0,4952.018729115768,119.82532404363155,25326.220171526074,507.0813008130081
1636647939,60,,Aggregated,5.300000,0.000000,1500,4400,8600,12000,16000,22000,25000,25000,27000,27000,27000,127,0,1500.0,5379.298999245594,119.82532404363155,26958.994364365935,493.1732283464567
1636647940,60,,Aggregated,5.300000,0.000000,1500,4400,8600,12000,16000,23000,25000,27000,27000,27000,27000,132,0,1500.0,5409.330390104459,119.82532404363155,26958.994364365935,514.6060606060606
1636647941,60,,Aggregated,5.400000,0.000000,1500,4400,8600,12000,19000,23000,27000,27000,28000,28000,28000,137,0,1500.0,5507.011783295685,119.82532404363155,28451.613541692495,497.97080291970804
1636647942,60,,Aggregated,5.300000,0.000000,1500,4500,8900,12000,19000,23000,27000,28000,31000,31000,31000,141,0,1500.0,5637.369294188494,119.82532404363155,30556.64377193898,486.8723404255319
1636647943,60,,Aggregated,5.000000,0.000000,1600,4500,9000,12000,19000,23000,27000,28000,31000,31000,31000,148,0,1500.0,5687.546121277469,119.82532404363155,30556.64377193898,501.0135135135135
1636647944,60,,Aggregated,4.800000,0.000000,1700,4600,9400,12000,19000,25000,27000,30000,31000,31000,31000,152,0,1600.0,5857.204641037817,119.82532404363155,30556.64377193898,555.5526315789474
1636647945,60,,Aggregated,4.500000,0.000000,1700,5200,11000,13000,22000,27000,30000,33000,33000,33000,33000,157,0,1700.0,6471.054589814821,119.82532404363155,33378.28783597797,603.8216560509554
1636647946,60,,Aggregated,4.700000,0.000000,1700,5200,11000,13000,23000,28000,30000,33000,33000,33000,33000,165,0,1700.0,6582.337767060733,119.82532404363155,33378.28783597797,577.9151515151515
1636647947,60,,Aggregated,4.400000,0.000000,1700,6300,11000,13000,23000,28000,31000,33000,33000,33000,33000,170,0,1700.0,6762.347399635131,119.82532404363155,33378.28783597797,592.7941176470588
1636647948,60,,Aggregated,4.600000,0.000000,1700,5200,11000,13000,23000,29000,31000,33000,33000,33000,33000,174,0,1700.0,6815.732989133731,119.82532404363155,33378.28783597797,580.6954022988506
1636647949,60,,Aggregated,4.700000,0.000000,1700,5200,11000,13000,23000,29000,31000,33000,33000,33000,33000,178,0,1700.0,6740.480067893821,119.82532404363155,33378.28783597797,569.2528089887641
