Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/web/afuerst/default/hello_100,82,0,560.0,1686.9990747626416,173.96415397524834,35687.82473169267,63.96341463414634,0.13687461621145797,0.0,600,1100,1400,1600,2600,3500,16000,36000,36000,36000,36000
GET,/api/v1/web/afuerst/default/hello_150,142,0,1300.0,2405.0032384300107,289.27104733884335,32531.878162175417,63.95774647887324,0.23702677441496378,0.0,1300,2000,2500,2700,3900,5400,22000,22000,33000,33000,33000
GET,/api/v1/web/afuerst/default/hello_40,41,0,160.0,272.52794038958666,100.10469984263182,1104.6489356085658,63.951219512195124,0.06843730810572898,0.0,160,180,230,240,640,1000,1100,1100,1100,1100,1100
GET,/api/v1/web/afuerst/default/hello_75,63,0,230.0,653.3047602999778,20.199057646095753,4166.78814124316,63.888888888888886,0.10515976611368112,0.0,230,350,740,1100,1400,2800,3700,4200,4200,4200,4200
GET,/api/v1/web/afuerst/default/image_100,92,0,7400.0,8832.09377280234,6410.4636600241065,29278.35431601852,50.96739130434783,0.15356664257870895,0.0,7500,8100,8600,9300,12000,18000,27000,29000,29000,29000,29000
GET,/api/v1/web/afuerst/default/image_150,122,0,11000.0,12542.4184510408,6926.020232029259,40878.9793625474,51.33606557377049,0.20364272168046185,0.0,11000,12000,14000,16000,17000,21000,36000,39000,41000,41000,41000
GET,/api/v1/web/afuerst/default/image_40,38,0,12000.0,12453.218136301362,7896.481917239726,24131.902341730893,51.421052631578945,0.06342970019555369,0.0,12000,13000,14000,15000,19000,22000,24000,24000,24000,24000,24000
GET,/api/v1/web/afuerst/default/image_75,70,0,8000.0,11200.213322788477,6828.558688051999,60068.44194419682,51.42857142857143,0.11684418457075679,0.0,8000,8700,9100,9700,15000,36000,54000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/json_100,73,0,410.0,470.26408246833165,122.85166326910257,1921.5970830991864,190.87671232876713,0.12185179248093209,0.0,410,510,580,590,740,1300,1600,1900,1900,1900,1900
GET,/api/v1/web/afuerst/default/json_150,135,0,1400.0,1883.6746432025122,57.160298340022564,14817.565323784947,192.26666666666668,0.2253423559578881,0.0,1400,1900,2000,2400,3100,4900,8700,11000,15000,15000,15000
GET,/api/v1/web/afuerst/default/json_40,42,0,400.0,513.2028835470833,193.95223818719387,1690.8302092924714,262.57142857142856,0.07010651074245408,0.0,400,490,550,820,1200,1200,1700,1700,1700,1700,1700
GET,/api/v1/web/afuerst/default/json_75,73,0,710.0,1364.3942341871866,217.10809785872698,16626.003731042147,227.27397260273972,0.12185179248093209,0.0,710,1100,1300,1400,1900,3600,14000,17000,17000,17000,17000
GET,/api/v1/web/afuerst/default/lin_pack_100,99,0,170.0,320.103731608451,32.72715583443642,1508.1423921510577,108.11111111111111,0.1652510610357846,0.0,170,210,310,560,890,940,1200,1500,1500,1500,1500
GET,/api/v1/web/afuerst/default/lin_pack_150,156,0,160.0,281.26806877434063,19.682221114635468,2735.2629490196705,108.0576923076923,0.26039561132911515,0.0,160,190,240,280,670,980,1100,1600,2700,2700,2700
GET,/api/v1/web/afuerst/default/lin_pack_40,43,0,170.0,301.226788135462,54.969608783721924,2216.7171966284513,108.06976744186046,0.07177571337917918,0.0,170,180,220,230,470,1100,2200,2200,2200,2200,2200
GET,/api/v1/web/afuerst/default/lin_pack_75,61,0,420.0,2104.8636733416897,184.01816114783287,33945.249675773084,108.0327868852459,0.10182136084023093,0.0,420,980,1200,1400,2100,3500,25000,34000,34000,34000,34000
GET,/api/v1/web/afuerst/default/train_100,85,0,15000.0,17236.196214705706,9090.073587372899,46491.398660466075,51.51764705882353,0.14188222412163326,0.0,15000,18000,20000,22000,25000,31000,41000,46000,46000,46000,46000
GET,/api/v1/web/afuerst/default/train_150,118,0,40000.0,37610.68160438879,9782.095110975206,60020.00735420734,51.779661016949156,0.19696591113356146,0.0,40000,45000,48000,50000,55000,58000,59000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/train_40,22,0,9900.0,16381.700675214895,8932.862473651767,41753.646003082395,50.77272727272727,0.03672245800795214,0.0,10000,11000,15000,31000,38000,39000,42000,42000,42000,42000,42000
GET,/api/v1/web/afuerst/default/train_75,53,0,11000.0,13532.850417519376,9129.209838807583,47217.7151562646,50.867924528301884,0.08846773974643014,0.0,11000,12000,12000,12000,22000,31000,43000,47000,47000,47000,47000
GET,/api/v1/web/afuerst/default/video_100,105,0,17000.0,16973.654541559517,6212.004807777703,33808.50906204432,51.41904761904762,0.1752662768561352,0.0,17000,20000,22000,22000,26000,28000,31000,32000,34000,34000,34000
GET,/api/v1/web/afuerst/default/video_150,116,0,25000.0,30800.953194747904,5701.2723088264465,60035.956636071205,62.35344827586207,0.19362750586011127,0.0,26000,58000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_40,40,0,38000.0,36376.34885723237,5926.003901287913,60082.104469649494,65.1,0.06676810546900389,0.0,41000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_75,60,0,6300.0,6416.70395884042,5367.883161641657,8114.434123970568,51.333333333333336,0.10015215820350583,0.0,6300,6500,6700,7000,7600,8000,8000,8100,8100,8100,8100
,Aggregated,3869,9,1300.0,6871.681351295527,19.682221114635468,60109.20624341816,529.1754975445851,6.458145001489401,0.015022823730525874,1300,3500,6800,8600,19000,41000,60000,60000,60000,60000,60000
