Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1636673894,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1636673895,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1636673896,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1636673897,15,,Aggregated,0.000000,0.000000,2300,2300,2400,2400,2400,2400,2400,2400,2400,2400,2400,4,0,1600.0,1917.42406017147,1344.0806400030851,2394.759699702263,79.75
1636673898,20,,Aggregated,0.000000,0.000000,1600,1600,2300,2300,2400,2400,2400,2400,2400,2400,2400,7,0,1600.0,1638.6003723101956,853.5797167569399,2394.759699702263,89.14285714285714
1636673899,25,,Aggregated,0.000000,0.000000,1400,1600,1600,2300,2400,2400,2400,2400,2400,2400,2400,9,0,1400.0,1480.8586268789238,615.0345960631967,2394.759699702263,91.22222222222223
1636673900,30,,Aggregated,1.000000,0.000000,1400,1600,1700,2300,2400,5700,5700,5700,5700,5700,5700,13,0,1400.0,1701.0206883916487,225.82150250673294,5702.750701457262,541.0769230769231
1636673901,35,,Aggregated,1.600000,0.000000,1600,1700,1700,2300,2400,5700,5700,5700,5700,5700,5700,14,0,1400.0,1702.8626027250928,225.82150250673294,5702.750701457262,506.07142857142856
1636673902,40,,Aggregated,1.833333,0.000000,1600,1700,2300,2400,6800,7300,7300,7300,7300,7300,7300,18,0,1500.0,2222.45129948068,225.82150250673294,7296.750284731388,464.05555555555554
1636673903,45,,Aggregated,1.857143,0.000000,1500,1700,2300,2400,6800,7300,8300,8300,8300,8300,8300,21,0,1500.0,2424.8293874607907,225.82150250673294,8282.223447225988,413.23809523809524
1636673904,50,,Aggregated,1.750000,0.000000,1500,1600,2300,2400,6800,7300,8300,8300,8300,8300,8300,28,0,1500.0,2144.0013605835184,216.22375957667828,8282.223447225988,509.0
1636673905,55,,Aggregated,2.111111,0.000000,1500,1600,1700,2400,6800,7300,8300,8300,8300,8300,8300,30,0,1400.0,2034.320101638635,216.22375957667828,8282.223447225988,482.8666666666667
