Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/web/afuerst/default/dd_150,111,0,2000.0,3145.8167009022054,459.30381398648024,32433.674701489508,141.67567567567568,0.18502583895162455,0.0,2000,2800,3500,3800,5400,9500,17000,28000,32000,32000,32000
GET,/api/v1/web/afuerst/default/dd_40,27,0,430.0,572.6993532368431,321.4813284575939,1543.1462647393346,142.33333333333334,0.04500628515039516,0.0,430,450,500,560,1200,1300,1500,1500,1500,1500,1500
GET,/api/v1/web/afuerst/default/dd_75,53,0,1200.0,2396.1779427064475,410.8615405857563,8564.67460282147,141.28301886792454,0.0883456708507757,0.0,1200,2100,3500,4900,6400,6600,6700,8600,8600,8600,8600
GET,/api/v1/web/afuerst/default/float_100,75,0,710.0,2683.9486492301025,166.99611581861973,43039.888279512525,54.946666666666665,0.12501745875109768,0.0,710,1100,1500,1600,2300,21000,40000,43000,43000,43000,43000
GET,/api/v1/web/afuerst/default/float_150,109,0,280.0,1433.898807118792,43.00650954246521,14569.806104525924,55.091743119266056,0.18169204005159528,0.0,280,590,1000,1200,4800,6200,13000,14000,15000,15000,15000
GET,/api/v1/web/afuerst/default/float_40,24,0,450.0,1618.021554662846,160.3995654731989,5368.6037585139275,54.708333333333336,0.04000558680035126,0.0,840,1200,2600,4700,5000,5000,5400,5400,5400,5400,5400
GET,/api/v1/web/afuerst/default/float_75,57,0,160.0,251.77968411069168,116.16260465234518,1653.279666788876,55.19298245614035,0.09501326865083423,0.0,160,170,210,250,590,770,1100,1700,1700,1700,1700
GET,/api/v1/web/afuerst/default/gzip_100,61,0,580.0,679.032781451452,424.246484413743,1838.3800759911537,90.67213114754098,0.10168086645089278,0.0,580,640,680,780,1100,1300,1400,1800,1800,1800,1800
GET,/api/v1/web/afuerst/default/gzip_150,119,0,1100.0,1523.9807492309883,537.5930853188038,12894.597926177084,90.30252100840336,0.19836103455174164,0.0,1100,1500,1700,1900,2400,2900,7300,10000,13000,13000,13000
GET,/api/v1/web/afuerst/default/gzip_40,35,0,1100.0,2238.0235762734496,459.3141311779618,23236.404561437666,90.28571428571429,0.05834148075051225,0.0,1100,1400,1600,2200,2400,15000,23000,23000,23000,23000,23000
GET,/api/v1/web/afuerst/default/gzip_75,71,0,580.0,714.0602288820164,358.5766823962331,1649.208813905716,90.59154929577464,0.11834986095103914,0.0,580,630,700,740,1300,1600,1600,1600,1600,1600,1600
GET,/api/v1/web/afuerst/default/hello_100,75,0,700.0,2388.6064636955657,27.187971398234367,41587.20023557544,63.946666666666665,0.12501745875109768,0.0,700,1100,1400,1700,2200,16000,40000,42000,42000,42000,42000
GET,/api/v1/web/afuerst/default/hello_150,124,0,1200.0,2330.613862632984,268.99764128029346,30706.646693870425,63.95161290322581,0.20669553180181482,0.0,1200,1500,1700,2000,2900,4300,25000,30000,31000,31000,31000
GET,/api/v1/web/afuerst/default/hello_40,42,0,160.0,353.4863356367818,105.96869327127934,1104.1601849719882,63.95238095238095,0.0700097769006147,0.0,180,210,600,670,950,1000,1100,1100,1100,1100,1100
GET,/api/v1/web/afuerst/default/hello_75,47,0,280.0,2493.032963490708,120.81820517778397,13191.660265438259,63.680851063829785,0.07834427415068788,0.0,280,1100,5800,6300,8100,8700,13000,13000,13000,13000,13000
GET,/api/v1/web/afuerst/default/image_100,73,0,7400.0,9034.617590820035,6357.2302823886275,34498.78650717437,50.95890410958904,0.12168365985106841,0.0,7400,7900,8500,9000,10000,24000,33000,34000,34000,34000,34000
GET,/api/v1/web/afuerst/default/image_150,97,0,34000.0,34605.06187097083,7607.792845927179,60321.640570648015,59.855670103092784,0.16168924665141968,0.0,34000,41000,52000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/image_40,34,0,32000.0,36710.927289225816,9216.27973113209,60035.710755735636,62.38235294117647,0.056674581300497615,0.0,35000,55000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/image_75,60,0,8200.0,11984.523434735214,6727.818042971194,50939.91282209754,50.983333333333334,0.10001396700087814,0.0,8200,9400,10000,11000,33000,44000,51000,51000,51000,51000,51000
GET,/api/v1/web/afuerst/default/json_100,85,0,290.0,433.08818952783065,114.78810478001833,1558.3320632576942,239.8235294117647,0.14168645325124404,0.0,290,430,580,620,860,1100,1500,1600,1600,1600,1600
GET,/api/v1/web/afuerst/default/json_150,132,0,1400.0,2023.6471128706453,349.5322046801448,25162.157862447202,268.45454545454544,0.2200307274019319,0.0,1400,1800,2100,2300,3300,4300,11000,16000,25000,25000,25000
GET,/api/v1/web/afuerst/default/json_40,36,0,390.0,544.5705486927181,192.12749414145947,1549.2997970432043,339.9166666666667,0.06000838020052689,0.0,420,590,750,810,1200,1400,1500,1500,1500,1500,1500
GET,/api/v1/web/afuerst/default/json_75,76,0,930.0,1502.3174494455911,248.23790695518255,26095.377943478525,268.92105263157896,0.12668435820111232,0.0,940,1100,1200,1300,1900,2800,16000,26000,26000,26000,26000
GET,/api/v1/web/afuerst/default/lin_pack_100,89,0,180.0,331.61031856630626,56.50964193046093,1649.053622968495,108.11235955056179,0.1483540510513026,0.0,180,230,340,510,860,980,1400,1600,1600,1600,1600
GET,/api/v1/web/afuerst/default/lin_pack_150,127,0,160.0,279.55695736683964,29.302209615707397,1650.7328487932682,107.86614173228347,0.21169623015185873,0.0,160,180,220,270,720,1100,1200,1500,1700,1700,1700
GET,/api/v1/web/afuerst/default/lin_pack_40,30,0,180.0,350.8799562230706,106.79886862635612,2394.759699702263,108.06666666666666,0.05000698350043907,0.0,180,220,440,520,720,850,2400,2400,2400,2400,2400
GET,/api/v1/web/afuerst/default/lin_pack_75,58,0,600.0,2686.7800761528056,168.76893118023872,42564.292655326426,107.94827586206897,0.09668016810084887,0.0,640,1000,1300,1500,2400,31000,36000,43000,43000,43000,43000
GET,/api/v1/web/afuerst/default/train_100,88,0,34000.0,38578.40149298268,10512.179238721728,60103.59896160662,62.32954545454545,0.14668715160128795,0.0,35000,54000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/train_150,109,0,49000.0,40392.67972667078,9479.275426827371,60045.11614423245,63.92660550458716,0.18169204005159528,0.0,49000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/train_40,28,0,9800.0,11279.034023239676,8939.329659566283,33795.67555245012,50.785714285714285,0.0466731846004098,0.0,9900,10000,11000,11000,16000,18000,34000,34000,34000,34000,34000
GET,/api/v1/web/afuerst/default/train_75,58,0,11000.0,14871.000577358465,9467.320333234966,47642.084621824324,50.94827586206897,0.09668016810084887,0.0,11000,12000,12000,14000,34000,38000,44000,48000,48000,48000,48000
GET,/api/v1/web/afuerst/default/video_100,93,0,20000.0,23675.69514022519,6677.45313141495,52062.4267263338,51.12903225806452,0.15502164885136113,0.0,20000,32000,37000,39000,45000,47000,48000,52000,52000,52000,52000
GET,/api/v1/web/afuerst/default/video_150,118,0,27000.0,31987.695068791825,6681.901805102825,60100.18924251199,61.91525423728814,0.196694135101727,0.0,28000,44000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_40,36,0,42000.0,37720.52962213961,6823.058225214481,60069.94751095772,64.69444444444444,0.06000838020052689,0.0,43000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_75,58,0,7000.0,7092.272536443739,6207.221386954188,8891.71194192022,51.37931034482759,0.09668016810084887,0.0,7000,7200,7400,7500,7800,8300,8600,8900,8900,8900,8900
,Aggregated,3440,7,1500.0,9952.16559261858,27.187971398234367,60321.640570648015,483.74011627906975,5.7341341080503465,0.01166829615010245,1500,4900,8500,12000,40000,60000,60000,60000,60000,60000,60000
