Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/web/afuerst/default/float_100,55,0,470.0,7617.127940600569,164.80783745646477,60033.65192189813,54.90909090909091,0.09172061823708744,0.0,470,1000,1300,13000,32000,54000,55000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/float_150,109,0,220.0,468.38340660505884,18.846728838980198,7817.54882261157,54.972477064220186,0.1817735888698642,0.0,220,290,510,740,1100,1200,1500,2100,7800,7800,7800
GET,/api/v1/web/afuerst/default/float_40,35,0,320.0,609.1196384014828,165.78494384884834,5368.906278163195,55.22857142857143,0.058367666150873826,0.0,320,530,700,800,1200,1900,5400,5400,5400,5400,5400
GET,/api/v1/web/afuerst/default/float_75,61,0,410.0,647.8156230763578,46.823812648653984,6287.0004661381245,54.67213114754098,0.10172650386295153,0.0,410,590,740,920,1200,1300,2000,6300,6300,6300,6300
GET,/api/v1/web/afuerst/default/gzip_100,71,0,790.0,1272.3156157487506,427.0696807652712,10918.822505511343,90.22535211267606,0.11840297990605833,0.0,790,1000,1300,1300,1600,2900,10000,11000,11000,11000,11000
GET,/api/v1/web/afuerst/default/gzip_150,83,0,740.0,1053.0496057998164,372.6907903328538,7681.909214705229,90.50602409638554,0.13841475115778648,0.0,740,970,1200,1300,1600,1700,4900,7700,7700,7700,7700
GET,/api/v1/web/afuerst/default/gzip_40,31,0,720.0,1079.524373695735,427.02891770750284,4219.9566420167685,90.19354838709677,0.0516970757336311,0.0,720,940,1400,1700,1900,2800,4200,4200,4200,4200,4200
GET,/api/v1/web/afuerst/default/gzip_75,52,0,1100.0,3887.3145498442823,537.6641927286983,41737.575937993824,90.1923076923077,0.0867176754241554,0.0,1100,1500,1800,2000,13000,22000,27000,42000,42000,42000,42000
GET,/api/v1/web/afuerst/default/hello_100,63,0,170.0,314.85207902178877,112.7140261232853,1616.9112082570791,63.93650793650794,0.10506179907157288,0.0,170,220,290,370,850,1100,1500,1600,1600,1600,1600
GET,/api/v1/web/afuerst/default/hello_150,89,0,220.0,315.18050680836933,119.26539521664381,1757.1161231026053,63.97752808988764,0.14842063678365058,0.0,220,260,280,300,790,1100,1400,1800,1800,1800,1800
GET,/api/v1/web/afuerst/default/hello_40,30,0,190.0,349.6545509745677,58.61583538353443,1161.0629307106137,63.93333333333333,0.05002942812932042,0.0,190,240,320,700,1000,1100,1200,1200,1200,1200,1200
GET,/api/v1/web/afuerst/default/hello_75,48,0,200.0,369.0286663477309,132.29103293269873,2289.791250601411,63.958333333333336,0.08004708500691267,0.0,200,280,340,540,970,1000,2300,2300,2300,2300,2300
GET,/api/v1/web/afuerst/default/image_100,57,0,8500.0,10017.955547852212,6804.761046543717,30142.493162304163,50.8421052631579,0.0950559134457088,0.0,8500,9100,9300,12000,15000,19000,28000,30000,30000,30000,30000
GET,/api/v1/web/afuerst/default/image_150,83,0,7400.0,8822.232587307872,6596.883641555905,21140.563857741654,51.024096385542165,0.13841475115778648,0.0,7400,8100,9700,11000,12000,15000,21000,21000,21000,21000,21000
GET,/api/v1/web/afuerst/default/image_40,18,0,8400.0,9876.350086648017,7219.801738858223,18048.18318411708,50.888888888888886,0.030017656877592253,0.0,8800,9400,11000,12000,15000,18000,18000,18000,18000,18000,18000
GET,/api/v1/web/afuerst/default/image_75,58,0,8200.0,9336.198561102281,6899.928508326411,23178.110918030143,50.94827586206897,0.09672356105001947,0.0,8400,9200,9900,10000,13000,17000,17000,23000,23000,23000,23000
GET,/api/v1/web/afuerst/default/json_100,67,0,430.0,574.6817369875846,179.8745496198535,2248.583692125976,225.92537313432837,0.1117323894888156,0.0,430,670,750,890,1100,1500,1600,2200,2200,2200,2200
GET,/api/v1/web/afuerst/default/json_150,90,0,400.0,529.8944338121348,171.635995618999,2483.3083283156157,182.37777777777777,0.15008828438796126,0.0,410,590,670,780,1000,1400,2000,2500,2500,2500,2500
GET,/api/v1/web/afuerst/default/json_40,32,0,600.0,1078.0354324379005,228.64704951643944,8652.779693715274,203.9375,0.05336472333794178,0.0,630,740,870,890,1900,5200,8700,8700,8700,8700,8700
GET,/api/v1/web/afuerst/default/json_75,50,0,310.0,554.2913529835641,151.470179669559,2247.6580971851945,235.72,0.08338238021553403,0.0,390,640,800,970,1200,1500,2200,2200,2200,2200,2200
GET,/api/v1/web/afuerst/default/lin_pack_100,75,0,12000.0,28622.586798742414,266.87930803745985,60034.12120696157,99.05333333333333,0.12507357032330105,0.0,12000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/lin_pack_150,92,0,230.0,581.585740417485,26.88824199140072,8283.129778690636,107.94565217391305,0.15342357959658262,0.0,230,280,370,630,1100,1500,7400,8300,8300,8300,8300
GET,/api/v1/web/afuerst/default/lin_pack_40,24,0,220.0,413.30940862341475,135.69957856088877,1825.7819162681699,107.95833333333333,0.040023542503456334,0.0,250,280,460,740,1000,1100,1800,1800,1800,1800,1800
GET,/api/v1/web/afuerst/default/lin_pack_75,74,0,330.0,2580.930725243446,116.23064149171114,34111.62197217345,107.71621621621621,0.12340592271899037,0.0,330,830,1100,1900,6000,18000,33000,34000,34000,34000,34000
GET,/api/v1/web/afuerst/default/train_100,68,0,10000.0,13391.933014767026,8973.131319507957,31174.14832673967,51.029411764705884,0.11340003709312628,0.0,11000,12000,15000,18000,22000,26000,30000,31000,31000,31000,31000
GET,/api/v1/web/afuerst/default/train_150,91,0,11000.0,12179.912209173071,8788.474522531033,22000.74398610741,51.120879120879124,0.15175593199227194,0.0,11000,13000,14000,15000,17000,17000,19000,22000,22000,22000,22000
GET,/api/v1/web/afuerst/default/train_40,24,0,9600.0,10645.542391769899,8803.357282653451,17435.75676251203,50.916666666666664,0.040023542503456334,0.0,9600,11000,12000,12000,13000,13000,17000,17000,17000,17000,17000
GET,/api/v1/web/afuerst/default/train_75,36,0,60000.0,44841.56701801759,9837.556392885745,60102.53329295665,73.25,0.060035313755184505,0.0,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_100,69,0,11000.0,11402.294785877608,8835.944764316082,21460.004411637783,50.869565217391305,0.11506768469743696,0.0,11000,11000,12000,12000,15000,20000,21000,21000,21000,21000,21000
GET,/api/v1/web/afuerst/default/video_150,88,0,60000.0,42758.992174322804,9069.624779745936,60068.71785223484,69.18181818181819,0.1467529891793399,0.0,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/web/afuerst/default/video_40,27,0,13000.0,20007.66054161445,8533.188072964549,52710.522257722914,50.888888888888886,0.04502648531638838,0.0,13000,18000,35000,35000,40000,51000,53000,53000,53000,53000,53000
GET,/api/v1/web/afuerst/default/video_75,41,0,60000.0,42405.27377223096,9193.791660480201,60104.58740033209,70.78048780487805,0.0683735517767379,0.0,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
,Aggregated,2822,7,1200.0,8284.38087866109,18.846728838980198,60104.58740033209,473.09638554216866,4.706101539364741,0.011673533230174764,1200,3400,9100,10000,23000,60000,60000,60000,60000,60000,60000
