Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
Transaction,train_100-1636670016.0425947,1,0,9520,9520,9520,9520,9520,9520,9520,9520,9520,9520,9520,9520,9520,9520,9520
Transaction,dd_150-1636670024.4878983,1,0,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130
Transaction,gzip_75-1636669969.4761708,1,0,56358,56358,56358,56358,56358,56358,56358,56358,56358,56358,56358,56358,56358,56358,56358
Transaction,hello_100-1636670025.9637027,1,0,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174
Transaction,image_100-1636670017.989488,1,0,8301,8301,8301,8301,8301,8301,8301,8301,8301,8301,8301,8301,8301,8301,8301
Transaction,dd_75-1636669980.0115833,1,0,46324,46324,46324,46324,46324,46324,46324,46324,46324,46324,46324,46324,46324,46324,46324
Transaction,lin_pack_150-1636670025.7452183,1,0,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675
Transaction,train_100-1636670015.2433848,1,0,11405,11405,11405,11405,11405,11405,11405,11405,11405,11405,11405,11405,11405,11405,11405
Transaction,video_150-1636669961.5355034,1,0,65225,65225,65225,65225,65225,65225,65225,65225,65225,65225,65225,65225,65225,65225,65225
Transaction,video_100-1636670019.2788208,1,0,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711,7711
Transaction,json_40-1636670025.8703601,1,0,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132,1132
Transaction,float_75-1636670015.960316,1,0,11366,11366,11366,11366,11366,11366,11366,11366,11366,11366,11366,11366,11366,11366,11366
Transaction,cnn_150-1636670025.9710333,1,0,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988
Transaction,json_150-1636670026.9399593,1,0,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090,1090
Transaction,dd_40-1636670027.5405035,1,0,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078
Transaction,json_75-1636669976.609573,1,0,52197,52197,52197,52197,52197,52197,52197,52197,52197,52197,52197,52197,52197,52197,52197
Transaction,lin_pack_75-1636669978.4146338,1,0,50454,50454,50454,50454,50454,50454,50454,50454,50454,50454,50454,50454,50454,50454,50454
Transaction,cnn_100-1636670027.2945564,1,0,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837,1837
Transaction,image_100-1636670016.6281345,1,0,12562,12562,12562,12562,12562,12562,12562,12562,12562,12562,12562,12562,12562,12562,12562
Transaction,video_150-1636670013.9058206,1,0,15578,15578,15578,15578,15578,15578,15578,15578,15578,15578,15578,15578,15578,15578,15578
Transaction,aes_150-1636670026.8294582,1,0,3051,3051,3051,3051,3051,3051,3051,3051,3051,3051,3051,3051,3051,3051,3051
Transaction,json_100-1636670028.8705466,1,0,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285,1285
Transaction,cham_150-1636669978.4937465,1,0,51772,51772,51772,51772,51772,51772,51772,51772,51772,51772,51772,51772,51772,51772,51772
Transaction,aes_150-1636670028.6989763,1,0,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996
Transaction,hello_75-1636670029.8758867,1,0,982,982,982,982,982,982,982,982,982,982,982,982,982,982,982
Transaction,video_150-1636670008.124653,1,0,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887
Transaction,lin_pack_100-1636670030.8667934,1,0,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325,1325
Transaction,image_150-1636670023.739489,1,0,8516,8516,8516,8516,8516,8516,8516,8516,8516,8516,8516,8516,8516,8516,8516
Transaction,hello_150-1636670031.23442,1,0,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091
Transaction,dd_150-1636670028.6210697,1,0,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132,4132
Transaction,float_150-1636669980.8042495,1,0,52282,52282,52282,52282,52282,52282,52282,52282,52282,52282,52282,52282,52282,52282,52282
Transaction,cnn_150-1636670032.3715122,1,0,1907,1907,1907,1907,1907,1907,1907,1907,1907,1907,1907,1907,1907,1907,1907
Transaction,image_150-1636670027.0642543,1,0,7795,7795,7795,7795,7795,7795,7795,7795,7795,7795,7795,7795,7795,7795,7795
Transaction,train_150-1636670022.9507678,1,0,12155,12155,12155,12155,12155,12155,12155,12155,12155,12155,12155,12155,12155,12155,12155
Transaction,json_100-1636670032.8644211,1,0,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657
Transaction,image_40-1636670027.696012,1,0,8058,8058,8058,8058,8058,8058,8058,8058,8058,8058,8058,8058,8058,8058,8058
Transaction,cham_100-1636670034.7487485,1,0,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278
Transaction,gzip_150-1636670035.5610507,1,0,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577
Transaction,cnn_100-1636669980.6973207,1,0,55966,55966,55966,55966,55966,55966,55966,55966,55966,55966,55966,55966,55966,55966,55966
Transaction,json_75-1636670035.3916664,1,0,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299,1299
Transaction,dd_75-1636669983.5008485,1,0,53442,53442,53442,53442,53442,53442,53442,53442,53442,53442,53442,53442,53442,53442,53442
Transaction,float_100-1636670033.1009874,1,0,4273,4273,4273,4273,4273,4273,4273,4273,4273,4273,4273,4273,4273,4273,4273
Transaction,video_150-1636670030.8812656,1,0,7383,7383,7383,7383,7383,7383,7383,7383,7383,7383,7383,7383,7383,7383,7383
Transaction,json_150-1636670036.1016629,1,0,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181,2181
Transaction,aes_75-1636670037.3668275,1,0,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933
Transaction,video_150-1636670028.983152,1,0,9394,9394,9394,9394,9394,9394,9394,9394,9394,9394,9394,9394,9394,9394,9394
Transaction,gzip_150-1636670037.9387665,1,0,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655
Transaction,train_150-1636670029.8152256,1,0,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819,8819
Transaction,train_40-1636670022.98888,1,0,16704,16704,16704,16704,16704,16704,16704,16704,16704,16704,16704,16704,16704,16704,16704
Transaction,train_100-1636670028.2802775,1,0,12187,12187,12187,12187,12187,12187,12187,12187,12187,12187,12187,12187,12187,12187,12187
Transaction,lin_pack_150-1636669981.8041966,1,0,58713,58713,58713,58713,58713,58713,58713,58713,58713,58713,58713,58713,58713,58713,58713
Transaction,gzip_40-1636669984.4160457,1,0,56259,56259,56259,56259,56259,56259,56259,56259,56259,56259,56259,56259,56259,56259,56259
Transaction,train_75-1636669976.4630382,1,0,64271,64271,64271,64271,64271,64271,64271,64271,64271,64271,64271,64271,64271,64271,64271
Transaction,cham_150-1636670040.539658,1,0,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212
Transaction,json_100-1636670038.3997855,1,0,2460,2460,2460,2460,2460,2460,2460,2460,2460,2460,2460,2460,2460,2460,2460
Transaction,float_100-1636670040.8324103,1,0,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
Transaction,cnn_150-1636669991.3726797,1,0,50040,50040,50040,50040,50040,50040,50040,50040,50040,50040,50040,50040,50040,50040,50040
Transaction,hello_75-1636670041.3551626,1,0,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272
Transaction,dd_150-1636670038.5153987,1,0,4143,4143,4143,4143,4143,4143,4143,4143,4143,4143,4143,4143,4143,4143,4143
Transaction,gzip_40-1636670041.3857758,1,0,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315,1315
Transaction,train_150-1636670030.7460456,1,0,12191,12191,12191,12191,12191,12191,12191,12191,12191,12191,12191,12191,12191,12191,12191
Transaction,lin_pack_100-1636670043.1960554,1,0,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208
Transaction,image_40-1636669971.426199,1,0,72745,72745,72745,72745,72745,72745,72745,72745,72745,72745,72745,72745,72745,72745,72745
Transaction,cnn_150-1636670039.1827698,1,0,5460,5460,5460,5460,5460,5460,5460,5460,5460,5460,5460,5460,5460,5460,5460
Transaction,aes_100-1636670041.1031013,1,0,3582,3582,3582,3582,3582,3582,3582,3582,3582,3582,3582,3582,3582,3582,3582
Transaction,lin_pack_150-1636670044.2356577,1,0,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619
Transaction,image_75-1636670037.6216388,1,0,7266,7266,7266,7266,7266,7266,7266,7266,7266,7266,7266,7266,7266,7266,7266
Transaction,cnn_150-1636670039.281658,1,0,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785,5785
Transaction,image_100-1636670033.0911956,1,0,12261,12261,12261,12261,12261,12261,12261,12261,12261,12261,12261,12261,12261,12261,12261
Transaction,hello_75-1636670045.2228673,1,0,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149
Transaction,video_100-1636670010.5312278,1,0,34906,34906,34906,34906,34906,34906,34906,34906,34906,34906,34906,34906,34906,34906,34906
Transaction,video_40-1636670038.137982,1,0,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430,7430
Transaction,json_75-1636670043.365051,1,0,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754
Transaction,aes_150-1636670045.431638,1,0,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689
Transaction,aes_100-1636670045.3859544,1,0,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787
Transaction,hello_75-1636670045.7179222,1,0,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509
Transaction,gzip_150-1636670046.632465,1,0,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572
Transaction,hello_100-1636670046.8754845,1,0,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642
Transaction,aes_100-1636670046.1258514,1,0,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533
Transaction,cnn_150-1636670045.8869646,1,0,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864,1864
Transaction,aes_150-1636670043.5379088,1,0,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370,4370
Transaction,hello_75-1636670000.1979852,1,0,47990,47990,47990,47990,47990,47990,47990,47990,47990,47990,47990,47990,47990,47990,47990
Transaction,hello_75-1636669998.7765718,1,0,49610,49610,49610,49610,49610,49610,49610,49610,49610,49610,49610,49610,49610,49610,49610
Transaction,cham_75-1636670048.512611,1,0,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148
Transaction,cnn_75-1636669986.4245744,1,0,62359,62359,62359,62359,62359,62359,62359,62359,62359,62359,62359,62359,62359,62359,62359
Transaction,json_150-1636670048.1553173,1,0,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690
Transaction,dd_100-1636670048.3470285,1,0,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775
Transaction,train_150-1636670041.4233305,1,0,8587,8587,8587,8587,8587,8587,8587,8587,8587,8587,8587,8587,8587,8587,8587
Transaction,hello_40-1636670049.02659,1,0,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278,1278
Transaction,gzip_150-1636669996.0157087,1,0,55479,55479,55479,55479,55479,55479,55479,55479,55479,55479,55479,55479,55479,55479,55479
Transaction,dd_75-1636670051.1156385,1,0,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428
Transaction,dd_75-1636670048.8091125,1,0,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864
Transaction,hello_75-1636670051.609565,1,0,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222
Transaction,cnn_75-1636670050.9064355,1,0,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057,2057
Transaction,video_150-1636670020.3636436,1,0,32652,32652,32652,32652,32652,32652,32652,32652,32652,32652,32652,32652,32652,32652,32652
Transaction,dd_150-1636670049.3959675,1,0,4129,4129,4129,4129,4129,4129,4129,4129,4129,4129,4129,4129,4129,4129,4129
Transaction,aes_75-1636670053.3235223,1,0,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870
Transaction,train_40-1636669987.8660412,1,0,67003,67003,67003,67003,67003,67003,67003,67003,67003,67003,67003,67003,67003,67003,67003
Transaction,lin_pack_150-1636670054.6295714,1,0,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516
Transaction,gzip_150-1636670053.7285836,1,0,1547,1547,1547,1547,1547,1547,1547,1547,1547,1547,1547,1547,1547,1547,1547
Transaction,image_150-1636670048.7426069,1,0,6919,6919,6919,6919,6919,6919,6919,6919,6919,6919,6919,6919,6919,6919,6919
Transaction,image_100-1636670045.4872913,1,0,10307,10307,10307,10307,10307,10307,10307,10307,10307,10307,10307,10307,10307,10307,10307
Transaction,lin_pack_75-1636669986.222873,1,0,70483,70483,70483,70483,70483,70483,70483,70483,70483,70483,70483,70483,70483,70483,70483
Transaction,float_150-1636670010.8824732,1,0,46060,46060,46060,46060,46060,46060,46060,46060,46060,46060,46060,46060,46060,46060,46060
Transaction,float_100-1636670056.0173235,1,0,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249
Transaction,aes_150-1636670056.101547,1,0,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258,1258
Transaction,cham_150-1636670057.6270885,1,0,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187
Transaction,train_100-1636670048.4582431,1,0,9567,9567,9567,9567,9567,9567,9567,9567,9567,9567,9567,9567,9567,9567,9567
Transaction,cham_150-1636670057.0793092,1,0,956,956,956,956,956,956,956,956,956,956,956,956,956,956,956
Transaction,image_75-1636669991.523134,1,0,67004,67004,67004,67004,67004,67004,67004,67004,67004,67004,67004,67004,67004,67004,67004
Transaction,lin_pack_150-1636670015.9059494,1,0,43110,43110,43110,43110,43110,43110,43110,43110,43110,43110,43110,43110,43110,43110,43110
Transaction,video_100-1636670039.2690244,1,0,19914,19914,19914,19914,19914,19914,19914,19914,19914,19914,19914,19914,19914,19914,19914
Transaction,json_150-1636670058.652537,1,0,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820
Transaction,lin_pack_100-1636670015.1471956,1,0,44693,44693,44693,44693,44693,44693,44693,44693,44693,44693,44693,44693,44693,44693,44693
Transaction,json_100-1636670058.350293,1,0,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610
Transaction,train_100-1636669987.3878708,1,0,73463,73463,73463,73463,73463,73463,73463,73463,73463,73463,73463,73463,73463,73463,73463
Transaction,gzip_40-1636670005.3428702,1,0,55597,55597,55597,55597,55597,55597,55597,55597,55597,55597,55597,55597,55597,55597,55597
Transaction,cnn_150-1636670059.5908787,1,0,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971
Transaction,cnn_100-1636669993.8514762,1,0,68391,68391,68391,68391,68391,68391,68391,68391,68391,68391,68391,68391,68391,68391,68391
Transaction,gzip_150-1636670058.4976254,1,0,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071,4071
Transaction,dd_75-1636669998.4013147,1,0,64226,64226,64226,64226,64226,64226,64226,64226,64226,64226,64226,64226,64226,64226,64226
Transaction,image_150-1636670055.5430346,1,0,7531,7531,7531,7531,7531,7531,7531,7531,7531,7531,7531,7531,7531,7531,7531
Transaction,cham_150-1636670062.9564672,1,0,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220
Transaction,dd_100-1636670012.6655452,1,0,50884,50884,50884,50884,50884,50884,50884,50884,50884,50884,50884,50884,50884,50884,50884
Transaction,aes_150-1636670062.9409492,1,0,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760
Transaction,aes_150-1636670062.8088562,1,0,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067,1067
Transaction,aes_150-1636670063.2499304,1,0,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660
Transaction,float_150-1636670007.570364,1,0,56536,56536,56536,56536,56536,56536,56536,56536,56536,56536,56536,56536,56536,56536,56536
Transaction,video_40-1636670058.132155,1,0,6146,6146,6146,6146,6146,6146,6146,6146,6146,6146,6146,6146,6146,6146,6146
Transaction,video_150-1636669975.8989122,1,0,88542,88542,88542,88542,88542,88542,88542,88542,88542,88542,88542,88542,88542,88542,88542
Transaction,aes_150-1636670061.6646967,1,0,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916,2916
Transaction,float_150-1636670063.4431565,1,0,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368
Transaction,float_150-1636670064.6187396,1,0,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297
Transaction,train_150-1636669987.446745,1,0,77605,77605,77605,77605,77605,77605,77605,77605,77605,77605,77605,77605,77605,77605,77605
Transaction,lin_pack_100-1636670065.0055764,1,0,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175
Transaction,video_100-1636670059.6150742,1,0,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283
Transaction,dd_150-1636670020.6703675,1,0,45276,45276,45276,45276,45276,45276,45276,45276,45276,45276,45276,45276,45276,45276,45276
Transaction,cham_40-1636670065.9817317,1,0,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
Transaction,video_150-1636670060.0036836,1,0,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388,6388
Transaction,json_100-1636670064.7276359,1,0,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686,1686
Transaction,train_150-1636670057.7212853,1,0,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145,9145
Transaction,image_75-1636670059.652944,1,0,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668,7668
Transaction,cham_150-1636670065.891421,1,0,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466,1466
Transaction,video_100-1636670039.1688788,1,0,28217,28217,28217,28217,28217,28217,28217,28217,28217,28217,28217,28217,28217,28217,28217
Transaction,cnn_150-1636670064.3673162,1,0,3059,3059,3059,3059,3059,3059,3059,3059,3059,3059,3059,3059,3059,3059,3059
Transaction,cham_100-1636670067.5688689,1,0,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167
Transaction,gzip_40-1636670066.4966958,1,0,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358,1358
Transaction,video_100-1636670049.696261,1,0,18755,18755,18755,18755,18755,18755,18755,18755,18755,18755,18755,18755,18755,18755,18755
Transaction,lin_pack_150-1636670067.2455769,1,0,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208
Transaction,lin_pack_75-1636670067.5523276,1,0,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334
Transaction,gzip_100-1636670066.941772,1,0,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996
Transaction,aes_100-1636670068.2838771,1,0,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665
Transaction,video_100-1636669987.8371248,1,0,81534,81534,81534,81534,81534,81534,81534,81534,81534,81534,81534,81534,81534,81534,81534
Transaction,gzip_40-1636670067.4580386,1,0,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040,2040
Transaction,hello_75-1636670016.629923,1,0,53062,53062,53062,53062,53062,53062,53062,53062,53062,53062,53062,53062,53062,53062,53062
Transaction,video_100-1636670002.8017137,1,0,66941,66941,66941,66941,66941,66941,66941,66941,66941,66941,66941,66941,66941,66941,66941
Transaction,float_75-1636670069.808634,1,0,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323
Transaction,cham_75-1636670026.4507897,1,0,43738,43738,43738,43738,43738,43738,43738,43738,43738,43738,43738,43738,43738,43738,43738
Transaction,json_100-1636670069.8654404,1,0,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620
Transaction,lin_pack_75-1636670069.248878,1,0,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284,1284
Transaction,hello_100-1636670069.8047688,1,0,930,930,930,930,930,930,930,930,930,930,930,930,930,930,930
Transaction,hello_150-1636670071.5263882,1,0,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151
Transaction,image_75-1636670064.4831836,1,0,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199
Transaction,gzip_150-1636670070.2112787,1,0,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487,1487
Transaction,image_40-1636670018.965052,1,0,53564,53564,53564,53564,53564,53564,53564,53564,53564,53564,53564,53564,53564,53564,53564
Transaction,aes_100-1636670072.1011367,1,0,835,835,835,835,835,835,835,835,835,835,835,835,835,835,835
Transaction,image_150-1636670066.465306,1,0,6557,6557,6557,6557,6557,6557,6557,6557,6557,6557,6557,6557,6557,6557,6557
Transaction,gzip_75-1636670023.8258176,1,0,49911,49911,49911,49911,49911,49911,49911,49911,49911,49911,49911,49911,49911,49911,49911
Transaction,video_150-1636670068.3818977,1,0,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976,5976
Transaction,cham_75-1636670024.5182703,1,0,49972,49972,49972,49972,49972,49972,49972,49972,49972,49972,49972,49972,49972,49972,49972
Transaction,gzip_75-1636670073.0171776,1,0,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644
Transaction,aes_75-1636669989.8657603,1,0,85817,85817,85817,85817,85817,85817,85817,85817,85817,85817,85817,85817,85817,85817,85817
Transaction,json_100-1636670075.1630785,1,0,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569
Transaction,lin_pack_100-1636670030.0461743,1,0,46193,46193,46193,46193,46193,46193,46193,46193,46193,46193,46193,46193,46193,46193,46193
Transaction,gzip_40-1636670074.6619916,1,0,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588,1588
Transaction,float_150-1636670076.919737,1,0,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689,1689
Transaction,json_75-1636670076.5121975,1,0,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484,2484
Transaction,cnn_150-1636669993.664632,1,0,86239,86239,86239,86239,86239,86239,86239,86239,86239,86239,86239,86239,86239,86239,86239
Transaction,gzip_150-1636670079.5679736,1,0,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593
Transaction,dd_150-1636670079.6228807,1,0,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820
Transaction,train_100-1636670071.3836737,1,0,9538,9538,9538,9538,9538,9538,9538,9538,9538,9538,9538,9538,9538,9538,9538
Transaction,cnn_150-1636670018.9179049,1,0,62106,62106,62106,62106,62106,62106,62106,62106,62106,62106,62106,62106,62106,62106,62106
Transaction,gzip_40-1636670030.7362652,1,0,50421,50421,50421,50421,50421,50421,50421,50421,50421,50421,50421,50421,50421,50421,50421
Transaction,gzip_75-1636670080.490446,1,0,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350
Transaction,image_75-1636670073.892421,1,0,8108,8108,8108,8108,8108,8108,8108,8108,8108,8108,8108,8108,8108,8108,8108
Transaction,lin_pack_40-1636670081.72345,1,0,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595
Transaction,cham_75-1636670082.5285249,1,0,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180
Transaction,gzip_150-1636670081.3433497,1,0,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534
Transaction,cham_40-1636670082.7196944,1,0,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
Transaction,cnn_150-1636670080.5402784,1,0,2516,2516,2516,2516,2516,2516,2516,2516,2516,2516,2516,2516,2516,2516,2516
Transaction,json_150-1636670073.1218522,1,0,10551,10551,10551,10551,10551,10551,10551,10551,10551,10551,10551,10551,10551,10551,10551
Transaction,cnn_150-1636670082.4916062,1,0,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011
Transaction,cnn_150-1636670081.4101882,1,0,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283
Transaction,cham_75-1636670077.1933837,1,0,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779,7779
Transaction,video_150-1636670065.4767334,1,0,19719,19719,19719,19719,19719,19719,19719,19719,19719,19719,19719,19719,19719,19719,19719
Transaction,aes_100-1636670083.2106278,1,0,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028,2028
Transaction,gzip_100-1636670085.190486,1,0,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645
Transaction,video_75-1636670069.6285567,1,0,16472,16472,16472,16472,16472,16472,16472,16472,16472,16472,16472,16472,16472,16472,16472
Transaction,train_100-1636670075.451322,1,0,10805,10805,10805,10805,10805,10805,10805,10805,10805,10805,10805,10805,10805,10805,10805
Transaction,image_150-1636670021.5554516,1,0,64871,64871,64871,64871,64871,64871,64871,64871,64871,64871,64871,64871,64871,64871,64871
Transaction,dd_150-1636670085.932665,1,0,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089
Transaction,aes_150-1636670032.8336017,1,0,54191,54191,54191,54191,54191,54191,54191,54191,54191,54191,54191,54191,54191,54191,54191
Transaction,float_75-1636670087.0927415,1,0,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
Transaction,cnn_100-1636670085.4056475,1,0,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405,2405
Transaction,lin_pack_75-1636670087.2773561,1,0,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619
Transaction,float_75-1636670036.07858,1,0,52071,52071,52071,52071,52071,52071,52071,52071,52071,52071,52071,52071,52071,52071,52071
Transaction,gzip_150-1636670088.6880095,1,0,1613,1613,1613,1613,1613,1613,1613,1613,1613,1613,1613,1613,1613,1613,1613
Transaction,gzip_75-1636670000.0275362,1,0,90786,90786,90786,90786,90786,90786,90786,90786,90786,90786,90786,90786,90786,90786,90786
Transaction,float_100-1636669997.7904856,1,0,93114,93114,93114,93114,93114,93114,93114,93114,93114,93114,93114,93114,93114,93114,93114
Transaction,video_100-1636670022.9867241,1,0,68236,68236,68236,68236,68236,68236,68236,68236,68236,68236,68236,68236,68236,68236,68236
Transaction,image_150-1636670084.4618726,1,0,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400
Transaction,json_40-1636670086.6679935,1,0,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389
Transaction,image_150-1636670085.41266,1,0,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807,6807
Transaction,train_75-1636670036.39317,1,0,55909,55909,55909,55909,55909,55909,55909,55909,55909,55909,55909,55909,55909,55909,55909
Transaction,json_150-1636670091.6674604,1,0,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039,1039
