Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1636674874,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1636674875,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1636674876,10,,Aggregated,0.000000,0.000000,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1,0,1736.2906280905008,1736.2906280905008,1736.2906280905008,1736.2906280905008,108.0
1636674877,15,,Aggregated,0.000000,0.000000,1800,1800,2000,2000,2800,2800,2800,2800,2800,2800,2800,6,0,1700.0,1742.0462328009307,848.2739292085171,2776.6534658148885,81.33333333333333
1636674878,20,,Aggregated,0.000000,0.000000,1700,1800,1900,2000,2800,2800,2800,2800,2800,2800,2800,10,0,1700.0,1566.4901599287987,400.3517469391227,2776.6534658148885,79.9
1636674879,25,,Aggregated,0.666667,0.000000,1700,1900,2000,2800,4400,4900,4900,4900,4900,4900,4900,13,0,1700.0,1937.184319115029,174.8373731970787,4902.6634227484465,462.9230769230769
1636674880,30,,Aggregated,1.500000,0.000000,1700,1800,2000,2800,4400,4900,4900,4900,4900,4900,4900,15,0,1700.0,1909.5901442070801,174.8373731970787,4902.6634227484465,411.6666666666667
1636674881,35,,Aggregated,2.200000,0.000000,1800,2000,2300,2600,4400,4900,4900,4900,4900,4900,4900,20,0,1700.0,1808.2081750035286,174.8373731970787,4902.6634227484465,322.75
1636674882,40,,Aggregated,2.166667,0.000000,1700,1900,2000,2300,2800,4400,4900,4900,4900,4900,4900,23,0,1700.0,1679.7586374146783,174.8373731970787,4902.6634227484465,507.5217391304348
1636674883,45,,Aggregated,2.142857,0.000000,1700,1900,2000,2100,2800,4400,4900,4900,4900,4900,4900,26,0,1700.0,1651.355557466069,174.8373731970787,4902.6634227484465,460.1923076923077
1636674884,50,,Aggregated,2.500000,0.000000,1700,1900,2000,2300,4400,4900,8700,8700,8700,8700,8700,29,0,1700.0,1829.6872577790557,174.8373731970787,8707.986844703555,420.0
1636674885,55,,Aggregated,2.666667,0.000000,1300,1800,2000,2300,4400,5200,8700,8700,8700,8700,8700,34,0,1300.0,1748.2353915624758,157.29505103081465,8707.986844703555,368.6470588235294
1636674886,60,,Aggregated,2.700000,0.000000,1300,1800,2100,2300,4900,8700,9700,9700,9700,9700,9700,36,0,1300.0,1935.763160801596,157.29505103081465,9652.660152874887,354.1666666666667
1636674887,65,,Aggregated,3.000000,0.000000,1300,1900,2100,2600,5200,9700,12000,12000,12000,12000,12000,41,0,1300.0,2278.7863648746434,157.29505103081465,11952.01046206057,442.4146341463415
1636674888,70,,Aggregated,3.400000,0.000000,1300,1900,2300,2800,5300,9700,12000,12000,12000,12000,12000,46,0,1200.0,2255.2298072563567,157.29505103081465,11952.01046206057,404.1521739130435
1636674889,75,,Aggregated,3.400000,0.000000,1200,1900,2300,3300,8700,10000,14000,14000,14000,14000,14000,49,0,1200.0,2424.400334740628,157.29505103081465,13983.222461305559,382.7959183673469
